Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
662;the best leader of liar;0;0;0;0;0;0;0;0;0;0;0;0;the best leader of liar;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
663;USER Mata krna sipit dibilang kayak Korea bahkan pas SMA dibilang mirip sama salah satu member SNSD \xf0\x9f\xa4\xa3';0;0;0;0;0;0;0;0;0;0;0;0;user mata karena sipit dibilang kayak korea bahkan pas sama dibilang mirip sama salah satu member snsd ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;"USER Malaysia Baru MILIK HARAPAN &amp; RAKYAT yg menolak rejim najib razak pada pru14 lalu...maaf ya , bukan milik umno bongok'";0;0;0;0;0;0;0;0;0;0;0;0;user malaysia baru milik harapan rakyat  menolak rejim najib razak pada pru lalu maaf  bukan milik umno bongok ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
672;RT USER: Paling suka ngentot sampai mentok gini URL;0;1;0;0;0;0;0;0;0;0;0;0;rt user paling suka ngentot sampai mentok begini url;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
677;USER rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, KPK alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya';0;0;0;0;0;0;0;0;0;0;0;0;user rezim rusak bukan memperbaiki sistemnya malah sibuk cari cari kesalahan klu itu pasti ketemu saja komisi pemberantasan korupsi alatnya besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi orangnya ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
680;RT  USER: I believe karma Does exist!!! Berengsek lo.;1;1;1;0;0;0;0;0;1;1;0;0;rt user i believe karma does eksis berengsek kamu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;USER Ciah...disosmed aja lantang kau lae...dikasih kesempatan debat culun, planga, plongo...\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83';1;1;1;0;0;0;0;0;1;1;0;0;user  di media sosial saja lantang kamu lae dikasih kesempatan debat culun plonga plongo ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
706;What is our HTI FPI saying then...? Burning the Quran? O my goodness?;0;0;0;0;0;0;0;0;0;0;0;0;apa is our hizbut tahrir indonesia front pembela islam saying then burning the alquran o my goodness ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
707;Kwon Soonyoung. Kasir yg satu ini bisa dibilang ga bisa diem. Ada aja yg di lakuin. Sekalipun itu lg ngelayanin pelanggan pun. Sasaran empuk bagi anak2 yg penasaran knp pipinya gembul bgt, tak terkecuali matanya yg sipit.';0;0;0;0;0;0;0;0;0;0;0;0;kwon soon young kasir  satu ini bisa dibilang tidak bisa diam ada saja  di lakukan sekalipun itu lagi melayani pelanggan  sasaran empuk bagi anak anak  penasaran kenapa pipinya gembul banget tidak terkecuali matanya  sipit ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
712;Yang sucks tuh malaysia RT  USER: Kontol RT  USER: why justin bieber has to come to indonesia?. indonesia is sucks.;1;1;0;1;0;0;0;0;1;0;1;0; sucks itu malaysia rt user kontol rt user kenapa justin bieber has to come to indonesia indonesia is sucks ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
720;Orang lain kalo bersin selalu normal. Gua bersin selalu bilang asu :( untung belum pernah ada yang salah paham';0;0;0;0;0;0;0;0;0;0;0;0;orang lain kalau bersin selalu normal aku bersin selalu bilang anjing untung belum pernah ada  salah paham ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;USER USER Loe jangan hina Ahok dong\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nSemua orang udah tau kok si Ahok cuma besar Congor ngak perlu loe perjelas kali \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81';1;1;1;0;0;0;0;0;1;1;0;0;user user kamu jangan hina ahok  semua orang sudah tau   ahok hanya besar congor tidak perlu kamu perjelas kali ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
739;blh jg tuh. bntu sundul Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;boleh juga itu bantu sundul ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
742;USER Wkwkw budaya turun temurun Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;user  budaya turun temurun ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
744;I hope that he accepts his friends love and they embrace, very tightly !;0;0;0;0;0;0;0;0;0;0;0;0;i hope that he accepts his friends love and they embrace sangat tightly ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
753;USER USER USER USER USER USER Kurang kerjaan amat lempar2 batu bang . Gw mah ga kaya temen2 Lo lempar2in bus pemain pake bom molotov \xf0\x9f\x98\x89';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user kurang pekerjaan amat lempar lempar batu bang aku  tidak kaya teman teman kamu lempar lempari bus pemain pakai bom molotov ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
754;USER Hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya... \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d';1;1;1;0;0;0;0;0;1;1;0;0;user  semakin ketahuan nih kecebong mau sembunyi di balik kebegoannya ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
775;"Well i like it your response but who are your talking about ? HTI or FPI i'm  not a remember of both organisation, i""m muslim i""m trying to straighten to the isue of syariah Islam";0;0;0;0;0;0;0;0;0;0;0;0;well i like it your response but who are your membicarakan about hizbut tahrir indonesia orang front pembela islam i sama not a remember of both organisation i am muslim i am trying to straighten to the issue of syariat islam;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
783;"Ã¢ÂÂDon't get provoked by pollsters that make it look like we've lost. Keep calm and monitor the vote countÃ¢ÂÂ

Prabowo ends his speech by urging supporters to make sure the vote count is done with transparency #Pemilu2019ÃÂ  #PilPres2019ÃÂ  #IndonesiaElection  pic.twitter.com/VIW9y9diJC";0;0;0;0;0;0;0;0;0;0;0;0; do not t get provoked by pollsters that make it look like we ve lost keep calm and monitor the memilih count prabowo ends his speech by urging supporters to make sure the memilih count is done dengan transparency pemilihan umum pemilihan presiden indonesia election ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
793;SETUJU SAYA,KLAU AHOK DAPAT GELAR SANTRI KEHORMATAN.... TAPI SANTRI KEHORMATAN BABI.... URL;1;1;1;0;0;0;0;0;1;1;0;0;setuju saya kalau ahok dapat gelar santri kehormatan tapi santri kehormatan babi url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
795;USER Memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoax yg koar koar sambil mencret';1;1;0;1;0;0;0;0;1;0;1;0;user memang salah satu turunan  juga kecebong kampret definisinya komplotan penyebar hoaks  koar koar sambil mencret ;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
797;USER Ini sudah termasuk teror , bukan aparat inimah tapi keparat politik.! Bahasanya Mafia politik, hati-hati bos kami tidak takut ancaman / intimidasi Demokrasi. #polri USER \n\nCat. \nUSER';1;1;0;1;0;0;0;0;1;0;1;0;user ini sudah termasuk teror bukan aparat ini  tapi keparat politik bahasanya mafia politik hati hati bos kami tidak takut ancaman intimidasi demokrasi kepolisian republik indonesia user cat user ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799;I always feel like cabecabean whenever I hang out with my cousins  pic.twitter.com/XvGC01Udd4;0;0;0;0;0;0;0;0;0;0;0;0;i always feel like cabe cabean whenever i hang out dengan my cousins ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;"thanks for roasting people who use ""humorku anjlok"" wbk it's kampungan  https://twitter.com/NyneComics/status/1143718771548254208ÃÂ Ã¢ÂÂ¦";0;1;0;0;0;0;0;0;0;0;0;0;terima kasih for roasting people who use humorku anjlok wbk it kampungan ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
808;Ga bakalan bro;0;0;0;0;0;0;0;0;0;0;0;0;tidak akan bro;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
817;USER Tai bet lu, Dit';1;1;1;0;0;0;0;0;1;1;0;0;user tai banget kamu dit ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
831;Video diduga perang Teroris Budha yang kocar kacir melawan Pertahanan pemuda muslim minoritas Rohingya.;1;0;0;1;1;0;0;0;0;0;1;0;video diduga perang teroris buddha  kocar kacir melawan pertahanan pemuda muslim minoritas rohingya ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
832;USER USER woy goblog gw ngakak=))';0;1;0;0;0;0;0;0;0;0;0;0;user user  goblok aku mengakak ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
836;Idk, i just love iKON, not as a member, i mean not as a yunic or binic or etc, i just love 7 , i love iKON no matter what, idk why, i just wanna cry right now, i just really miss them so much, all of them, ga bisa munafik, bener2 not ready if their comeback as a 6.;0;0;0;0;0;0;0;0;0;0;0;0;i do not know i just love ikon not as a member i mean not as a yunic orang binic orang etc i just love i love ikon no matter apa i do not know kenapa i just ingin cry right now i just really miss them so much all of them tidak bisa munafik benar benar not ready if their come back as a ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
837;Lucinta luna is not stupid, s/he is another level of stupid. Megastupid.;1;1;1;0;0;0;0;0;1;1;0;0;lucinta luna is not bodoh si he is another level of bodoh mega stupid ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
847;USER Ada nenek2, beberapa monyet, anjing, kayak tuyul kepalanya kroak, ada kayak groot, ada kayak serigala, ada yang muka rata cuma ada matanya. Benarkah? Atau imajinasi saja';0;0;0;0;0;0;0;0;0;0;0;0;user ada nenek nenek beberapa monyet anjing kayak tuyul kepalanya berlubang ada kayak groot ada kayak serigala ada  muka rata hanya ada matanya benarkah atau imajinasi saja ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
852;USER USER USER USER Mongomong soal ospek, jadi ingat waktu ospek disuruh makan xon-ce bergilir sekali masukin lidah terus di oper ke sebelah sampai habis di kecup di dalam mulut \xf0\x9f\x98\x91\xf0\x9f\x98\x91\n\nTerus pas giliran;0;0;0;0;0;0;0;0;0;0;0;0;user user user user berbicara soal orientasi studi dan pengenalan kampus jadi ingat waktu orientasi studi dan pengenalan kampus disuruh makan xon ce bergilir sekali memasukkan lidah terus di oper ke sebelah sampai habis di kecup di dalam mulut terus pas giliran;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
854;Asyik kutuk kerajaan kata kerajaan tak bantu pelajar, tak beri pendidikan percuma. Dengar apa kata ulama tersohor #GE14;0;0;0;0;0;0;0;0;0;0;0;0;asyik kutuk kerajaan kata kerajaan tidak bantu pelajar tidak beri pendidikan percuma dengar apa kata ulama tersohor ge ;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
864;waduh pertanyaan pak JK! HAM what an interesting question, can wait how pak Prabowo answer it.;0;0;0;0;0;0;0;0;0;0;0;0; pertanyaan pak kalau hak asasi manusia apa an interesting question can tunggu how pak prabowo answer it ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
868;USER Minmin...\nPa gak ada bhn laen..\nItu bukan ungkapan ke indonesiaan\nTp ungkapan cocot dan otak yg pnh dengan napsu kekuasaan.....';1;1;1;0;0;0;0;0;1;1;0;0;user admin pak tidak ada bahan lain itu bukan ungkapan ke indonesia tetapi ungkapan cocot dan otak  pnh dengan nafsu kekuasaan ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
869;I pride myself of having kicks I don't see anyone with.. and I stay with the vision of the sleepers.. tune in;0;0;0;0;0;0;0;0;0;0;0;0;i pride myself of having kicks i do not t see anyone dengan and i stay dengan the vision of the sleepers tune in;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;USER USER USER USER USER USER USER USER USER USER USER USER Biasa itu....semua kerjaannya manusia2 pendengki,orangnya ya itu2 juga.sebagian besar pasukan nasi bung;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user biasa itu semua kerjaannya manusia manusia pendengki orangnya  itu itu juga sebagian besar pasukan nasi bung;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
883;Ini anak aslinya geblek apa gimana ya? Tp likeable \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4';1;1;1;0;0;0;0;0;1;1;0;0;ini anak aslinya geblek apa bagaimana  tetapi likeable ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
886;this is WHY i dont trust any bullshit called oh so friendship. kedok doang buat jadi selir, najis mughaladdah  https://twitter.com/subtanyarl/status/1220758255174971393ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;this is kenapa i do not trust any bullshit called  so friendship kedok saja buat jadi selir najis mughaladdah ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
896;yall need to stop smh, even i vote for 01 but seeing #PrabowoGila its insane...;0;1;0;0;0;0;0;0;0;0;0;0;yel need to stop  ampun even i memilih for but seeing prabowo gila it is insane ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
907;USER USER Era-nya udah beda Boss. Dan ingatkah Anda, Ormas garda terdepan penumpas PKI???....... NU bos.. \xf0\x9f\x91\x8d\xf0\x9f\x99\x8f';0;0;0;0;0;0;0;0;0;0;0;0;user user era  sudah beda bos dan ingatkah kamu organisasi masyarakat garda terdepan penumpas partai komunis indonesia nu bos ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
918;Pernah D.Trump bangkrut hingga minus jutaan dollar, tapi dia bisa membalik 'kekayaan' itu hingga jadi presiden di US. Bahkan walau saya bujang dan kadang agak seret tapi saya lebih kaya daripada status nominal D.Trump saat itu.;0;0;0;0;0;0;0;0;0;0;0;0;pernah di trump bangkrut hingga minus jutaan dolar tapi dia bisa membalik kekayaan itu hingga jadi presiden di us bahkan walau saya bujang dan kadang agak seret tapi saya lebih kaya daripada status nominal di trump saat itu ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
933;Garing, Individualisme, Sumbu Pendek, Close Minded = Majority of My Friends Ã°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0;garing individualisme sumbu pendek close minded mayoritas of my friends ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;USER USER USER Agama yg memiliki kitab suci, klo nggak memiliki kitab suci ya cuek saja bro.;0;0;0;0;0;0;0;0;0;0;0;0;user user user agama  memiliki kitab suci kalau tidak memiliki kitab suci  cuek saja bro ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
947;No value,zero attitude,not good looking,has problem with breath,over protective,no confidence on his self,blo'on,kampungan duh banyak deh pokoknya;0;1;0;0;0;0;0;0;0;0;0;0;no value zero attitude not good looking has problem dengan breath over protective no confidence on his self blo on kampungan  banyak  pokoknya;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;USER USER USER USER USER Goblok main2 lah kmall jngan dikolam terus..lo kata pakan ayam ga beli bong,itu semua import dan beli nya pakai kurs dollar..susah klo ngajak cebong debad soal dollar.';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user goblok main main  ke mal jangan di kolam terus kamu kata pakan ayam tidak beli kecebong itu semua impor dan beli  pakai kurs dolar susah kalau mengajak kecebong debat soal dolar ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
953;You know you know I put a little Friday sauce on her;0;0;0;0;0;0;0;0;0;0;0;0;you know you know i put a little friday sauce on her;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955;"USER Mana situ ngasih("": itu cuma foto ya kutil onta'";1;1;1;0;0;0;0;0;1;1;0;0;user mana kamu memberi itu hanya foto  kutil unta ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;"USER kok kayak tau ya kak :' apa ya kak :' ga asing gitu(?)""";0;0;0;0;0;0;0;0;0;0;0;0;user  kayak tau  kakak apa  kakak tidak asing begitu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;USER Dia bukan lucu lagi tapi udah sarap, bawa dia pulang gratis tanpa garansi mbar. USER';0;1;0;0;0;0;0;0;0;0;0;0;user dia bukan lucu lagi tapi sudah sarap bawa dia pulang gratis tanpa garansi mbar user ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;Bullshit emang ye lo! fuck! Bangsat!!,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bullshit memang iya kamu fuck bangsat ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
990;USER Semua pernyataan kau itu sampah dasar Sontoloyo!';1;1;1;0;0;0;0;0;1;1;0;0;user semua pernyataan kamu itu sampah dasar sontoloyo ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1006;"USER IYA SIH TAPI SAMPE EMAK KU BILANG KETAWA NYA KAYAK KUNTI:""))('";0;0;0;0;0;0;0;0;0;0;0;0;user iya  tapi sampai emak aku bilang tertawa  kayak kunti ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;USER USER USER salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang';1;1;1;0;0;0;0;0;1;1;0;0;user user user salah cung aku bukan bani kacung dungu seperti kamu itu siapapun  memerintah kalau ngawur kebijakannya seperti  sekarang ini bakal aku tentang ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1011;USER USER suruh si munawar itu mimik kencing onta\nmunawar yg munafik';1;1;1;0;0;0;0;0;1;1;0;0;user user suruh  munawar itu mimik kencing unta munawar  munafik ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022;yeah sex is cool but have u ever :\n-numpuk piring di tengah meja setelah makan \n-bawa lagi sampah keluar abis nonton bioskop\n-ngga cancel ojol sembarangan\n-ngga manggil orang main hp dgn sebutan Autis\n=belajar diem drpd ngomong tapi menjatuhkan / ju;0;0;0;0;0;0;0;0;0;0;0;0; sex is keren but have kamu ever menumpuk piring di tengah meja setelah makan bawa lagi sampah keluar habis menonton bioskop tidak cancel ojek online sembarangan tidak memanggil orang main handphone dengan sebutan autis belajar diam daripada bicara tapi menjatuhkan ju;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1031;USER USER minimal dia antek, mengapa USER keras thd aliran yg msh beraqidah Islam?';0;0;0;0;0;0;0;0;0;0;0;0;user user minimal dia antek mengapa user keras terhadap aliran  masih berakidah islam ;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1032;Lu memang akan jadi sangat tolol ketika sedang bingung.';1;1;1;0;0;0;0;0;1;1;0;0;kamu memang akan jadi sangat tolol ketika sedang bingung ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1048;namanya jg simpang susun bukan bundaran semanggi. Oom Habib waras? dasar katrok lo Oom.;1;1;1;0;0;0;0;0;1;1;0;0;namanya juga simpang susun bukan bundaran semanggi om habib waras dasar kampungan kamu om ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1063;"#SabtuCeria krn sdh weekend lagi nih, Mixagrip mau bagi2 hadiah buat kamu. ; Mixagrip Explore Budaya 2 tahun ini mau kemana?; 1. Like dan follow facebook,twitter dan IG Mixagrip; 2. Tulis jawabanmu di kolom komen, beri hastag #SabtuCeria dan mention 3 oran";0;0;0;0;0;0;0;0;0;0;0;0; sabtu ceria karena sudah akhir pekan lagi nih mixagrip mau bagi bagi hadiah buat kamu mixagrip explore budaya tahun ini mau kemana like dan follow facebook twitter dan instagram mixagrip tulis jawabanmu di kolom komen beri tagar sabtu ceria dan mention orang;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1073;USER Sok tau eek cicak';1;1;1;0;0;0;0;0;1;1;0;0;user sok tau tai cicak ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1086;USER Kenapa ga pake renpel taplak meja prasmanan aja? Biar jadi seksi konsumsi.';0;0;0;0;0;0;0;0;0;0;0;0;user kenapa tidak pakai rempel taplak meja prasmanan saja biar jadi seksi konsumsi ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1090;"I usually read the B but i liked the A but if i chiose A i would consider myself as munafik so i choose B
No C bcz aku berpendirian";0;0;0;0;0;0;0;0;0;0;0;0;i usually read the b but i liked the a but if i chiose a i would consider myself as munafik so i choose b no c because aku berpendirian;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;USER USER USER USER USER Cebong dungu. Dah dijelaskan bca msh ngeyel.\nKalian emg juaranya klo soal pamer kedunguan.';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user kecebong dungu sudah dijelaskan baca masih mengeyel kalian memang juaranya kalau soal pamer kedunguan ;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
1110;I really don't understand what's the point? she thought me that I'm the ex of her friend and she told me that Ã¢ÂÂkampunganÃ¢ÂÂ to me as a stranger wtf? I'm done with this.;0;1;0;0;0;0;0;0;0;0;0;0;i really do not t understand apa the point she thought me that i sama the ex of her friend and she told me that kampungan to me as a stranger what the fuck i sama done dengan this ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1114;Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw';0;0;0;0;0;0;0;0;0;0;0;0;wusu aku bom  kamu mantap aku ramai sama dia saja  ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;USER Ya ntar di rt di rw di lurah di camat di bupati sampai di gubernur sekalian Ã°???Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;user  nanti di rt di rukun warga di lurah di camat di bupati sampai di gubernur sekalian ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1129;Sby, bullshit all the way;1;1;1;0;0;0;0;0;1;1;0;0;susilo bambang yudhoyono bullshit all the way;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1135;Saw this guy purposely bawak 2 anjing masuk pasar malam yg penuh dgn orang. Anyone knows where can I lodge a report without harming the dogs? They can harm the guy, I don't care.;0;0;0;0;0;0;0;0;0;0;0;0;saw this guy purposely bawa anjing masuk pasar malam  penuh dengan orang anyone tahu where can i lodge a laporan tanpa harming the dogs they can harm the guy i do not t care ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1138;i would love to but 1. i'm not funny and 2. i've never watched munafik;0;0;0;0;0;0;0;0;0;0;0;0;i would love to but i sama not funny and i ve never watched munafik;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1151;Costa bangsat anjing haram jaddah fuck you cunts!,,,,;1;1;1;0;0;0;0;0;1;1;0;0;costa bangsat anjing haram jadah fuck you cunts ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1159;USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..';0;0;0;0;0;0;0;0;0;0;0;0;user kayak cabang cabang nu ada nu kristen nu buddha nu syiah hearthstone global games nu zionis ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1161;USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG';1;1;1;0;0;0;0;0;1;1;0;0;user dari awal sebelum filmnya tayang juga sudah tidak boleh spoiler bacot anjing ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1181;USER USER Itu mah sdh nenek-nenek sy heran sama cebong biasay bohong terus';1;1;1;0;0;0;0;0;1;1;0;0;user user itu  sudah nenek nenek aku heran sama kecebong biasanya bohong terus ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1185;NO OFFENSE BUT 5SOS RELEASE ASIAN DATES INCLUDING INDONESIA WOULD ACTUALLY SUCK  https://twitter.com/lLYWYMM/status/1212849363740844032ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;no offense but sos release asian dates including indonesia would actualy suck ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1188;USER Aku pacaran gapernah sama yg se agama malah sama yg muslim, hindu, budha \xf0\x9f\x98\x82 lucu yaa';0;0;0;0;0;0;0;0;0;0;0;0;user aku pacaran tidak pernah sama   agama malah sama  muslim hindu buddha lucu  ;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1189;Allahu Akbar! Ketua Umum FPI Laporkan Ade Armando ke Bareskrim!;0;0;0;0;0;0;0;0;0;0;0;0;allahu akbar ketua umum front pembela islam laporkan adik armando ke badan reserse kriminal ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
