Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
784;Export aja dul buat sebarkan ahok ke hongkong sapa tau ahok jd gubernur hongkong haha URL;1;0;1;0;0;0;0;0;1;1;0;0;export saja dul buat sebar ahok ke hongkong sapa tau ahok jadi gubernur hongkong  url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
789;RT USER: Ruhut: Prabowo Kebelet Mau 'Nyapres' Jadi Asal Komentar URL;1;0;1;0;0;0;0;0;1;1;0;0;rt user ruhut prabowo kebelet mau calon presiden jadi asal komentar url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
809;RT USER: kenapa ya dia lucu bgt beda bgt sama yuta si kunyuk URL;0;1;0;0;0;0;0;0;0;0;0;0;rt user kenapa  dia lucu banget beda banget sama juta  kunyuk url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
830;"Se7 sy dgn LBP.; KPU perlu tetapkan cukup 1 tema saja.; ; Misalnya :; #2019GantiPresiden; #2019PresidenBaru ; ; .; ; Luhut kepada Prabowo: Jika Maju Tidak Usah Bawa Tema Agama;";1;0;1;0;0;0;0;0;1;1;0;0;tuju aku dengan low back pain komisi pilih umum perlu tetap cukup tema saja misal ganti presiden presiden baru luhut kepada prabowo jika maju tidak usah bawa tema agama ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
833;RT USER: USER USER jaman sby korupsi besar-besaran .. proyek mangkrak .. penak mbahmu kuwi;1;0;1;0;0;0;0;0;1;1;0;0;rt user user user zaman susilo bambang yudhoyono korupsi besar besar proyek mangkrak penak mbah itu;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
844;USER USER USER USER Kitab kalian merasa di hina, laporkan dia ke polisi, kok jadi ke munafik hubungannya. Waspadai cebong kafir yg ngaku-ngaku Islam.;1;1;0;1;1;0;0;0;0;0;1;0;user user user user kitab kalian rasa di hina lapor dia ke polisi  jadi ke munafik hubung waspada kecebong kafir  aku aku islam ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
853;Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.;1;0;1;0;0;0;0;0;1;0;0;1;buat apa serang perintah jokowi  bentar lagi henti kuasa lengser di pilih presiden datang ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
859;USER Ngakak anjir';0;1;0;0;0;0;0;0;0;0;0;0;user akak anjir ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
872;USER Ke goblog an yang hqq ketika pacaran bertahun2 tapi gatau ketemu..fake ppl is everywhere.. mesakno se tapi kok heran aku wkwkwk';0;1;0;0;0;0;0;0;0;0;0;0;user ke goblok an  hakiki ketika pacar tahun tahun tapi tidak tahu ketemu fake people be everywhere rasa  tapi  heran aku  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
876;kalau ada yang bilang saya rasict karna gak mendukung LGBT ,fuck off lah!!!!!!!';0;1;0;0;0;0;0;0;0;0;0;0;kalau ada  bilang saya racist karena tidak dukung lesbian gay bisexual transgender fuck off  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
877;USER USER masih noo;0;0;0;0;0;0;0;0;0;0;0;0;user user masih no;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;People make fun of Anies by saying Ã¢ÂÂGabener' instead of Ã¢ÂÂGubernur' Ã°ÂÂ¤Â£ which, I reckon you already know the meaning, translates to Ã¢ÂÂnot right' or simply Ã¢ÂÂwrong';0;0;0;0;0;0;0;0;0;0;0;0;people make fun of anies by say tidak benar instead of gubernur which i reckon you already know the mean translate to not right orang simply salah ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;Jk Negeri ingin selamat, cm 1 Syarat.. lengserkan jokowi !!! Jaga NKRI Selamatkan Negeri Ini !!! .USER USER;1;0;1;0;0;0;0;0;1;0;0;1;kalau negeri ingin selamat cuma syarat lengser jokowi jaga negara satu republik indonesia selamat negeri ini user user;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
910;Yes, that is part of the demands of students and we also ask #jokowiMundur as President.;0;0;0;0;0;0;0;0;0;0;0;0;iya that be part of the demand of student and we also tanya jokowi mundur a presiden ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;Anjing ref kena bayar. IT'S A HANDBALL!!!!;0;1;0;0;0;0;0;0;0;0;0;0;anjing ref kena bayar it a handball ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;"Give him heart and love. But he chose to be 'bangsat' in his own way.
Its like, he want you stay for him in long term without any relationship. That was a good way for being fuck boi. Hahaha  https://twitter.com/kindaslxxpy/status/1091380071888125953ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,";0;1;0;0;0;0;0;0;0;0;0;0;give him heart and love but he choose to be bangsat in his own way it be like he want you stay for him in long term tanpa any relationship that be a good way for be fuck boi  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
927;DPR is even bigger than bullshit. Apa ya? Elephant shit?;1;1;0;1;0;0;0;0;1;0;1;0;dewan wakil rakyat be even big tahan bullshit apa  elephant shit ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
950;Sebanyak 1,8 juta orang tenaga kerja asal Indonesia bermasalah di luar negeri. Terutama di 32 negara tempat mereka bekerja,dengan yang paling banyak bekerja di negeri Jiran Malaysia.\n URL USER USER';0;0;0;0;0;0;0;0;0;0;0;0;banyak juta orang tenaga kerja asal indonesia masalah di luar negeri utama di negara tempat mereka kerja dengan  pal banyak kerja di negeri jiran malaysia url user user ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973;USER Telusuri cepat pertemuan Hatta Ali dengan Setya Novanto, ini kasus luar biasa. Pecat saja hakim Cepi, jelas bermain mata.;1;0;1;0;0;0;0;0;1;1;0;0;user telusur cepat temu hatta ali dengan setya novanto ini kasus luar biasa pecat saja hakim sepi jelas main mata ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
974;Waduh. Titit bakar sounds interesting.;0;1;0;0;0;0;0;0;0;0;0;0; titit bakar sound interest ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976;For those who doesn't understand why people hate to be called as Cina, Kafir, etc, please look at this. It's all about context and relationships that you have with that people. Eh tp kan yg ngelakuin itu di negara gw mostly gak bakal ngerti isi video ini.. Yah syulit..  https://twitter.com/mattwhitlockPM/status/929031252396662785ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;for those who do not t understand kenapa people hate to be call a cina kafir etc please look at this it all about context and relationship that you have dengan that people  tetapi   laku itu di negara aku pal banyak tidak bakal erti isi video ini  syulit ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984;"They said P face ugly
Hahahahaaaaa
But to me ur bias the one who has ugly face
Sorry, but we have different  style
But for me, I dont like people 'NORAK & KAMPUNGAN STYLE'";0;1;0;0;0;0;0;0;0;0;0;0;they say p face ugly  but to me kamu bias the one who have ugly face maaf but we have different gaya but for me i do not like people norak kampung gaya ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
986;USER Pabrik sj mrk sweeping krn tdk mengikuti peraturan mrk ,emangnya negara ini milik nenek mrk?sontoloyo mrk';1;1;0;1;0;0;0;0;1;0;1;0;user pabrik saja mereka sweep karena tidak ikut atur mereka memang negara ini milik nenek mereka sontoloyo mereka ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
999;USER USER ah masa iya, gua sempet mikir apa nanti super giant dikeluarin pas avenger 4 karna dia kuat banget, tapi kalo ngeliat di game marvel future fight, itu super giant culun abis dibanding black order yang lain';0;0;0;0;0;0;0;0;0;0;0;0;user user  masa iya aku sempat pikir apa nanti super giant keluar pa avenger karena dia kuat banget tapi kalau lihat di game marvel future fight itu super giant culun habis band black order  lie ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1023;Lama lama perang sama cina atau usir cino dari bumi indonesia;1;0;0;1;0;1;0;0;0;0;0;1;lama lama perang sama cina atau usir cina dari bumi indonesia;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1027;Jika istana sudah dikuasai komunis, rakyat harus bagaimana? lengserkan jokowi jokowi diktator Rakyat Bersama TNI URL;1;0;1;0;0;0;0;0;1;0;0;1;jika istana sudah asai komunis rakyat harus bagaimana lengser jokowi jokowi diktator rakyat sama tentara nasional indonesia url;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1030;Beraninya bilang setia NKRI padahal berjilbab, budaya Arab buatan Muhammad & Solat bhs Arab berkiblat ke Arab;1;0;0;1;1;0;0;0;0;0;1;0;berani bilang setia negara satu republik indonesia padahal jilbab budaya arab buat muhammad salat bahasa arab kiblat ke arab;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1036;BANGSAT GA SIH IH YAALLAH GONNA FUCK MYSELF UP FOR TOMORROW'S FINALS,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat tidak    allah go to fuck myself up for tomorrow final ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1046;""" USER: Happy wet valentine for MUI, FPI, HTI, MMI, and others. Iedul Hubb! :DDD"":)";0;0;0;0;0;0;0;0;0;0;0;0; user happy wet valentine for majelis ulama indonesia front bela islam hizbut tahrir indonesia mmi and others idul hubung ddd ;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1072;\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb: *waktu temennya abis liat ceramah di yutup* Jadi menurut lo pemimpin itu harus laki2 ya?\n\xf0\x9f\x91\xa6\xf0\x9f\x8f\xbb: iya, di agama gue laki2 yang pantas jadi pemimpin!\n\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb: ooo.. kok;0;0;0;0;0;0;0;0;0;0;0;0; waktu teman habis lihat ceramah di youtube jadi turut kamu pimpin itu harus pria  iya di agama aku pria  pantas jadi pimpin  ;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1079;USER USER USER Jgn diladenin, dia tu hanya seekor cebong kelayaban tanpa tujuan.';1;1;1;0;0;0;0;0;1;1;0;0;user user user jangan lade dia itu cuma ekor kecebong kelayaban tanpa tuju ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1080;nobody can tell me what to wear kontol;0;1;0;0;0;0;0;0;0;0;0;0;nobody can tell me apa to pakai kontol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1081;best sister ever. thank you for always being here, adikkuuuuuÃ°ÂÂÂ­Ã°ÂÂ¥Â°Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ yee kampret gabisa ditagÃ°ÂÂÂ­  USER pic.twitter.com/yIeUQSOPlA;0;1;0;0;0;0;0;0;0;0;0;0;best sister ever terima kasih you for always be here adik aku iya kampret tidak bisa ditag user ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1088;Besok kalau Prabowo jadi nyapres dan teriak-teriak masalah Indonesia bebas korupsi jangan dipercaya ya. Nyatanya fadli zonk ga dimarahin tuh;1;0;1;0;0;0;0;0;1;1;0;0;besok kalau prabowo jadi calon presiden dan teriak teriak masalah indonesia bebas korupsi jangan percaya  nyata fadli ape tidak marah itu;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1094;USER USER \nUSER USER USER \n\nAngkut gk nih???itung itung buat gantiin Petar dan cari pemain asing yg lebih berkualitas';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user angkut tidak nih hitung hitung buat ganti tar dan cari main asing  lebih kualitas ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1096;USER WKWKW kadang suka bingung sama rangorang yg bikin perjanjian sama iblis, kok tanggung gitu. Kenapa ga bikin perjanjian yang memperkaya diri tapi juga sekalian buat kemaslahatan umat dah. Kan sebaik2nya hidup adala yang bermanfaat untuk orang lain~';0;0;0;0;0;0;0;0;0;0;0;0;user  kadang suka bingung sama orang orang  buat janji sama iblis  tanggung begitu kenapa tidak buat janji  kaya diri tapi juga sekali buat maslahat umat sudah  baik baik hidup adalah  manfaat untuk orang lie ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1101;Kontol naga keplintir pagar, what a bad day;0;1;0;0;0;0;0;0;0;0;0;0;kontol naga pelintir pagar apa a bad day;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1104;"Yes i am. "" USER: you ga berengsek (Ã Â¸ÂÃ Â¹ÂÃ Â¸Â·Ã Â¹ÂÃ¢ÂÂÃ¢ÂÂ¢Ã§ÂÂÃ¢ÂÂ¢Ã¢ÂÂÃ Â¹ÂÃ Â¸Â·Ã Â¹Â)Ã Â¸Â RT"" USER: Gue emang brengsek. Gue tau.""""";0;1;0;0;0;0;0;0;0;0;0;0;iya i be user you tidak berengsek rt user aku memang berengsek aku tau ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1119;"Riza Wahyu Pratama-""Aneh Bin Ajaib, Gaji Gubernur BI Lebih Tinggi Dari Presiden, Ini Besarannya"",";0;0;0;0;0;0;0;0;0;0;0;0;riza wahyu pratama aneh bin ajaib gaji gubernur bi lebih tinggi dari presiden ini besar ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1134;i am today years old for just knowing the real meaning of jbjb is JOIN BARENG KAMPUNGAN BGT GWWWWWW;0;1;0;0;0;0;0;0;0;0;0;0;i be today year old for just know the real mean of join bareng join bareng be join bareng kampung banget aku;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1164;Turkey wings (with mad gravy), Fried Chicken, Mac&Cheese, Yams, & Cabbage.... Happy Thanksgiving, I Mean, Happy Black History Month;0;0;0;0;0;0;0;0;0;0;0;0;turki sayap dengan mad gravy fry chicken mac cheese yam cabbage happy thanksgiving i mean happy black histori month;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1183;So i only havoc from 5am to 6am LOL kontol;0;1;0;0;0;0;0;0;0;0;0;0;so i only havoc from be to be  kontol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1196;model seksi sini ngentot di dm sama gua pref detail fr : Bule';0;1;0;0;0;0;0;0;0;0;0;0;model seksi sini ngentot di direct message sama aku pret detail fr bule ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1207;A seorang yang suka sendirian, entah kenapa, tapi nanti juga balik lagi.;0;0;0;0;0;0;0;0;0;0;0;0;a orang  suka sendiri entah kenapa tapi nanti juga balik lagi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212;Apa tunggu Habis Dulu Aset Negara Ini,Baru Kita Lengserkan Jokowi.....??;1;0;1;0;0;0;0;0;1;0;0;1;apa tunggu habis dulu aset negara ini baru kita lengser jokowi ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1225;Kalau ini benar terjadi... Manusia perlu waspada!;0;0;0;0;0;0;0;0;0;0;0;0;kalau ini benar jadi manusia perlu waspada ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1228;USER Betul bang,... Nanti kumpulan manusia songong itu mengklaim merasa paling pintar dan hebat buat Jakarta... Gerombolan Kampretttt nasi bungkus dan kencing onta....\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e';1;1;0;1;0;0;0;0;1;0;1;0;user benar bang nanti kumpul manusia songong itu klaim rasa pal pintar dan hebat buat jakarta gerombol kampret nasi bungkus dan kencing unta ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1234;Sis im here only for school and spend most of my spare time  x@ bandung Ã°ÂÂ¤Â§ and just because im from a small city doesn't mean I'm kampungan. Kenal ae kaga bangsat.;0;1;0;0;0;0;0;0;0;0;0;0;sister i be here only for school and spend pal of my spare time x bandung and just because i be from a small city do not t mean i sama kampung kenal saja tidak bangsat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1239;Bahagianya... jakarta sudah kembali seperti yg dulu... Ahok memang tidak layak jadi Gubernur jakarta karena... URL;1;0;1;0;0;0;0;0;1;1;0;0;bahagia jakarta sudah kembali seperti  dulu ahok memang tidak layak jadi gubernur jakarta karena url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1242;Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.;0;0;0;0;0;0;0;0;0;0;0;0;makin hari berita makin lucu saja akrobat politik laku demi gerus elektabilitas presiden jokowi  begitu tinggi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1256;6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transpÃ¢?Â¦ #RakyatB3rsamaJKW;0;0;0;0;0;0;0;0;0;0;0;0; presiden user juga ingin lapor dari jajar kait kena detail lie seperti siap infrastruktur transp rakyat sama jokowi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1292;"Heartless, brainless yet Evilness in obe body

#jokowiMUNDUR
#JokowiGakMampuUrusNegara https://twitter.com/Abdurra36041876/status/1178887062625247232ÃÂ Ã¢ÂÂ¦";1;0;1;0;0;0;0;0;1;1;0;0;heartless brainless yet evilness in obe body jokowi mundur jokowi tidak mampu urus negara ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1295;Fuck you scum!!!  Malaysia bangsat  https://twitter.com/Khairykj/status/899141855614390276ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;1;1;0;1;0;0;0;0;1;0;1;0;fuck you scum malaysia bangsat ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1296;USER Gak kreatif luu kunyuk';0;1;0;0;0;0;0;0;0;0;0;0;user tidak kreatif lu kunyuk ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1298;Masih segar ingatan rakyat janji pak jokowi mau beli kembali PT Indosat yg dijual Megawati, kok setelah jd Presiden malah mau jual BUMN?;1;0;1;0;0;0;0;0;1;1;0;0;masih segar ingat rakyat janji pak jokowi mau beli kembali pt indosat  jual megawati  telah jadi presiden malah mau jual badan usaha milik negara ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1311;berengsek.i have tuition tonight and i left my tuition's file at sch! :S;0;1;0;0;0;0;0;0;0;0;0;0;berengsek i have tuition tonight and i leave my tuition file at sch si;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1321;"USER USER Gak Perduli ; Reply-ku nyambung apa enggak, ; yg penting ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiP";1;0;1;0;0;0;0;0;1;1;0;0;user user tidak peduli reply aku sambung apa tidak  penting ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1327;Trimakasih ya allah engkau tlah tunjukan kebesaranmu... Engkau tlah membukakan mata hatiku yg buta krn cinta...trimakasih tuhan engkau masih menolongku..';0;0;0;0;0;0;0;0;0;0;0;0;terima kasih  allah kamu telah tunjuk besar kamu telah buka mata hati  buta karena cinta terima kasih tuhan kamu masih tolong ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1332;RT USER: Dan kami tdk lupa apa yg dilakukan bapaknya Prabowo di era Sukarno. Melarikan diri URL;1;0;1;0;0;0;0;0;1;1;0;0;rt user dan kami tidak lupa apa  laku bapak prabowo di era soekarno lari diri url;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1340;"USER Kata cebong; \nAh.. telur naik cuma 3000an aja berisik, dasar kampret miskin... \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f'";1;1;0;1;0;0;0;0;1;0;1;0;user kata kecebong  telur naik hanya an saja berisik dasar kampret miskin ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1351;Asma Dewi Alumni 212 Prabowo Dan Anies-Sandi Was-Was Pembalasan Ahok * wajah yg foto bersm AniesSndi 1 type bingit URL;1;0;1;0;0;0;0;0;1;1;0;0;asma dewi alumnus prabowo dan anies sandi be be balas ahok wajah  foto sama anies sandi tipe banget url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1356; USER Let us teach you how to greet in Indonesian & Malaysia. Repeat after me, Ã¢ÂÂSaya John Torode pala kontolÃ¢ÂÂ;0;1;0;0;0;0;0;0;0;0;0;0; user let u teach you how to greet in indonesian malaysia repeat after me saya john torode kepala kontol ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1357;gue emang bego sayang sama orang yang jelas-jelas ga sayang dan ga pernah mikirin perasaan gue sedikitpun';0;1;0;0;0;0;0;0;0;0;0;0;aku memang bego sayang sama orang  jelas jelas tidak sayang dan tidak pernah pikir asa aku sedikit ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1361;"at the night i was feels like ""ya gapapa lah ya sekali2 nyobain"" , and on the morning i just feels like ""anjing gua miskin kan jadinya, bego bego""";0;1;0;0;0;0;0;0;0;0;0;0;at the night i be feel like  tidak apa apa   sekali kali coba and on the pagi i just feel like anjing aku miskin  jadi bego bego;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1369;No. Israel is the real setan lakhanat mcm jubo;1;1;0;1;0;0;0;0;1;0;1;0;no israel be the real setan laknat macam jubo;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1370;USER Isu Rohingya memang perlu digoreng utk agar Presiden Jokowi tampil layaknya seorang pemimpin bangsa besar;1;0;1;0;0;0;0;0;1;1;0;0;user isu rohingya memang perlu goreng untuk agar presiden jokowi tampil layak orang pimpin bangsa besar;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1396;Amin Rais himbau masyarakat jangan sampai salah memilih pemimpin.;0;0;0;0;0;0;0;0;0;0;0;0;amin rais himbau masyarakat jangan sampai salah pilih pimpin ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1418;Anda yg mencatut Islam Kang Aqil bukan ISIS, kejahatannya menipu, Muhammad bejad dijual nabi;1;1;0;1;1;0;0;0;0;0;1;0;kamu  catut islam kakak aqil bukan isi jahat tipu muhammad bejat jual nabi;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1421;Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL;0;0;0;0;0;0;0;0;0;0;0;0;sister pernah request kat dia nak tapi masa itu dia buat bodoh saja akhir akhir masa birthday dia bagi natang nih sister happy  buka sekali lihat lihat apa iphone  sister maksud s bukan iphone my salah sebab cukup saja pergi tukar balik x minat  apple iphone  url;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1423;Girls in gulf r not allowed to drive, do not marry by their own wish. They need permission for everything. Give example of countries where democracy is present . For example Indonesia where sharia law is implemented but still rape cont is same as India.;0;0;0;0;0;0;0;0;0;0;0;0;girl in gulf r not allow to drive do not marry by their own wish they need permission for everything give example of country where democracy be present for example indonesia where sharia law be implement but still rape cont be sama a india ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1429;USER Pak Moel horang kayah.. punya pabrik bus listrik dpt proyek dr rejim mukidi.. wkwkwkwk';0;0;0;0;0;0;0;0;0;0;0;0;user pak moeldoko orang kaya punya pabrik bus listrik dapat proyek dari rejim mukidi  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1434;"Saya itu gak mikir copras capres...skrng ngurus hutang, impor, TDL Naik, BBM naik, dollar tinggi, pertumbuhan ekonomi cuma 5,2%, premium langka, 10 jt lpngan pekerjaan gak nyampe2, daya beli msyrkt melorot....itu aja dah pusing!; #2019GantiPresiden #2019Ga";1;0;1;0;0;0;0;0;1;1;0;0;saya itu tidak pikir calon presiden calon presiden sekarang urus utang impor tarif dasar listrik naik bahan bakar minyak naik dolar tinggi tumbuh ekonomi hanya premium langka juta lapang kerja tidak sampai sampai daya beli masyarakat lorot itu saja sudah pusing ganti presiden ganti presiden;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1457;orang berani banget ngomong goblok dan idiot when reallyÃ°ÂÂ¥ÂºÃ°ÂÂ¥ÂºÃ°ÂÂ¥ÂºÃ°ÂÂ¥ÂºÃ°ÂÂ¥Âº uh,,,, how do i break this to you;0;1;0;0;0;0;0;0;0;0;0;0;orang berani banget bicara goblok dan idiot when really juga how do i break this to you;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
