Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
2.Kalau PANGKAL tentang 'radikal' ini Eslam konyol sontoloyo penjual dan pengibul agama kawanan Guntur Romlah, maka disitulah kualitas 'radikalnya'. Lalu antara 'terorisme' dan 'radikalisme' inipun pengertiannya selalu dikawinkan, terorisme satu dgn radi;1;1;0;1;1;0;0;0;0;0;1;0; kalau pangkal tentang radikal nyanyi islam konyol sontoloyo jual dan ibul agama kawan guntur romlah maka situ kualitas radikal lalu antara terorisme dan radikalisme ini erti selalu kawin terorisme satu dengan radi
I never give even a single tolerance for someone who able to hurt animals. Bejat.  https://twitter.com/sdlnkfrd/status/1145615863837413376ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;saya tidak pernah beri bahkan toleransi tunggal untuk orang  mampu sakit hewan bejat
RT USER USER USER USER Zonk hanya pamer kedengkian dan kebusukan hati selalu memuakkan. Politik licik dan picik;1;0;1;0;0;0;0;0;1;1;0;0;rt guna guna guna kera guna cuma pamer dengki dan busuk hati selalu muak politik licik dan picik
USER USER Coba kalo ahok yg ngomong gtu pasti bani kampret pada murka.\nUSER\nUSER\nUSER\nUSER\n#alumni212\n#KAMPRET\n#MONYET';1;1;0;1;0;0;0;0;1;0;1;0;guna guna coba kalau ahok  bicara begitu pasti ban kampret pada murka guna guna guna alumnus guna kampret monyet
USER APALAGI YANG MASUK JURUSAN KARENA TREND GOBLOK ANJING BANGSAG ASUTOLOL BANGDAT BANGSAT BANGSAT BANGSAT';1;1;1;0;0;0;0;0;1;1;0;0;guna apalagi  masuk jurus karena tren goblok anjing bangsat anjing tolol bangsat bangsat bangsat bangsat
Stupid saudi guys just want to be famous NAJIS;1;1;0;1;0;1;0;0;0;0;1;0;bodoh orang saudi hanya ingin jadi najis kenal
(cont.) kelamin wanita, terdengar memenuhi lokasi. Rasanya, setelah berubah wujud dirinya jadi lebih menjiwai perannya.\n\nDalam hati, ia mengutuk para pemburu atau orang-orang asing yang tiba-tiba saja mengejarnya bersama dengan timnya yang bertugas (co;0;0;0;0;0;0;0;0;0;0;0;0;cont kelamin wanita dengar penuh lokasi rasa hasil kena pajak ubah wujud diri jadi lebih jiwa peran heart hati besarbesaran kutuk para buru atau orangutan orangutan asing  tiba tiba saja kejar sama dengan tim  tugas co
Pemerintah bubarin HTI, if this go well FPI should be next. #pembubaranHTI;1;0;0;1;1;0;0;0;0;0;0;1;perintah bubar hizbut tahrir indonesia jika pergi ini bela baik depan islam harus ikut bubar hizbut tahrir indonesia
4 partai yg walkout adlh partai besar semua. Banteng nyungsep. Kunci ditangan Rakyat.Jgn nunggu smp2019 langsung lengserkan Jokowi. REVOLUSI;1;0;0;1;0;0;0;0;1;0;0;1; partai  pergi adalah partai gede semua banteng nyungsep kunci tang rakyat jangan tunggu sekolah tengah pertama langsung lengser jokowi revolusi
"TIADA PANGKAT YG PALING MULIA DI DUNIA INI SELAIN PANGKAT SEORANG IBU !!!; Sehebat apapun manusia pasti terlahir dari seorang IBU; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlo";1;1;0;1;0;0;0;0;1;0;1;0;tiada pangkat  pucat mulia di dunia nyanyi selain pangkat orang ibu hebat apa manusia pasti lahir dari orang ibu ahli kecebong cuma tukang tipu plonga plongo akibat optimisme lebih ganti presiden plonga plongo
USER bgst bintaro komunis gak berubah';1;1;0;1;0;1;0;0;0;0;1;0;guna bangsat bintaro komunis tidak ubah
Posting Gambar Jokowi dan Megawati di Atas Ranjang Eko Prabowo Ditangkap. JokowiAgain;1;0;1;0;0;0;0;0;1;1;0;0;postingan gambar jokowi dan megawati di difference ranjang eko prabowo tangkap jokowi lagi
USER Dlu jaman aku kuliah, ada menu dr ampas tahu, ga enak. Di magelang dimasak apa mz?';0;0;0;0;0;0;0;0;0;0;0;0;guna dulu zaman aku kuliah ada menu dari ampas industri tahu tidak enak di magelang masak apa ma
What a different about FPI, HTI, and PKI? One concept! Trying to killed PANCASILA, keBHINEKAAN and NKRI!;1;0;0;1;1;0;0;0;0;0;1;0;apa  beda tentang bela depan islam hizbut tahrir indonesia dan partai komunis indonesia satu konsep coba untuk bunuh pancasila bineka dan negara satu republik indonesia
GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA farhatabbaslaw';1;1;1;0;1;0;1;0;0;1;0;0;hukum tidak pernah dalam al alquran  bang pantas saja mulut kaya orangutan kafir bejat hina farhat abbas
USER Bubarkan HTI korupsi mulu;1;0;0;1;1;0;0;0;0;0;0;1;guna bubar hizbut tahrir indonesia korupsi mulu
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Salah;0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna shalat guna guna
"Forgive my coarse languange but...

Kampungan banget anjing. 

Android is the king of customization, there's many way to make it cool in easy and simple without having to copy iOS  pic.twitter.com/WuHGMv3jG1";0;1;0;0;0;0;0;0;0;0;0;0;maaf bahasa kasar saya tapi kampung banget anjing android adalah raja kustomisasi ada banyak cara untuk buat keren di tanpa mudah dan sederhana harus salin io
"RT USER: Tiap pulang mama selalu nanya ""mana pacarnya, suruh main kesini""\nYaelah ma, anakmu ini masih tergila-gila ama orang kuriahh\xe2\x80\xa6'";0;0;0;0;0;0;0;0;0;0;0;0;rt guna tiap pulang mama selalu tanya mana pacar suruh utama kesini  sama anak nyanyi masih gila gila sama orangutan kuriahh
"Sekarang kalau ke mall diperiksa barang""ya ya. Gapapa mengantisipasi kasus bom kemarin'";0;0;0;0;0;0;0;0;0;0;0;0;sekarang kalau ke mal periksa barangya  tidak apa apa antisipasi kasus bom kemarin
USER USER USER USER USER USER USER USER USER USER USER USER Ah bacot, dasar sok alim lu. Manusia itu gak ada yg sempurna. Jangan sok alim jadi orang.';1;1;1;0;0;0;0;0;1;1;0;0;guna guna guna guna guna guna guna guna guna guna guna guna  bacot dasar dasar sok alim kamu manusia itu tidak ada  sempurna jangan sok alim jadi orangutan
"Malaysian negara hasil give away,
#Shameonyoumalaysia  pic.twitter.com/8oQYHVith8";1;0;0;1;0;0;0;0;1;0;1;0;malaysia gatra hasil temu beri malu pada anda malaysia
USER USER Dan nantinya akan mengeluarkan sebuah lagu, kan kampret yak, tunggu saja tgl mainnya';0;1;0;0;0;0;0;0;0;0;0;0;guna guna dan nanti akan keluar buah lagu  kampret  tunggu saja tanggal main
We, on the other hand, cant wait to knock down history for money. Pudu Jail. Stadium Merdeka. BBGS. #MalaysiaMiskinBudaya;0;0;0;0;0;0;0;0;0;0;0;0;kami di sisi tidak bisa tunggu lie untuk roboh histori untuk uang pudu penjara stadion merdeka bbgs malaysia miskin budaya
 USER I really need friend to accompany me on doing this task!!!!! Berengsek ni benci g sekolah.;0;1;0;0;0;0;0;0;0;0;0;0;guna saya benar benar butuh teman untuk tani saya laku tugas ini berengsek nih benci tidak sekolah
really? we are debating this shit? boobs is boobs, all boobs is beautiful, cup A,B,C,D 5 dasar, lonjong,melengkung,melintir all boobs is beautiful, be confident with your boobs, tidak ada toket yg salah dimuka bumi ini;0;1;0;0;0;0;0;0;0;0;0;0;benar benar kita debat omong kosong ini payudara adalah payudara semua payudara adalah cangkir cantik a b c di dasar dasar lonjong lengkung melintir semua payudara adalah cantik percaya diri dengan anda payudara tidak ada toket  shalat di muka bumi suami
"Video call dengan Pak Gubernur USER yang sedang dinas ke Istanbul, Turkey. Dalam video call ini saya melaporkan yang pertama ialah tempat hiburan malam Karaoke Sense &amp; Diskotik Exotic telah ditutup secara hormat tanpa harus keras, dibantu ole";0;0;0;0;0;0;0;0;0;0;0;0;video call dengan pak gubernur guna  sedang dinas ke istanbul turki heart video call nyanyi saya lapor  pertama ialah tempat hibur malam karaoke rasa diskotik eksotik telah tutup operasi hormat tanpa harus kera bantu ole
"Ulama adalah mereka yg memiliki kedalaman ilmu, yg melihat dan menyikapi masyarakatnya dengan kasih sayang.; ; Mari muliakan mereka..";0;0;0;0;0;0;0;0;0;0;0;0;ulama adalah mereka  milik dalam ilmu  lihat hal dan sikap masyarakat dengan kasih sayang mari mulia mereka
So basically the Republican are a bunch of PKS-HTI-FPI guys in here, eh?  https://twitter.com/aldechan/status/785633261733056512ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;sehingga pada dasar republik adalah kelompok partai adil sejahtera hizbut tahrir indonesia front bela islam orang di sini 
USER 100% orang indonesia yg waras sehat jasmani rohani sangat percaya Presiden jokowi muslim berpengaruh didunia, kecuali kader dan anggota gerindra yg tidak percaya #2019TetapJokowi;0;0;0;0;0;0;0;0;0;0;0;0;guna orangutan indonesia  waras sehat jasmani rohani sangat percaya presiden jokowi muslim pengaruh di dunia kecuali kader dan anggota gerindra  tidak percaya tetap jokowi
Saya suka video USER URL A Way Out - Kolaborasi 2 Idiot Kabur Dari Penjara';0;0;0;0;0;0;0;0;0;0;0;0;saya suka video guna url jalan keluar kolaborasi orang idiot kabur dari penjara
"Kemarin hari aku tak sengaja masuk ke suatu kedai kopi yang si empunya orang tionghoa, yang jajan pun juga. Agak berbeda, alih-alih bertanya kerja di mana, mereka bertanya ""usaha apa?"" \n\nDengan segenap terkaan, aku simpulkan, berarti ada juga aura peng";0;0;0;0;0;0;0;0;0;0;0;0;kemarin hari aku tidak sengaja masuk ke suatu kedai kopi   empunya orangutan tionghoa  jajan  also agak beda alih alih tanya kerja di mana mereka tanya usaha apa dengan segenap terka aku simpul arti ada also aura peng
USER USER Emang era Jokowi punya tim mawar? Emang era Jokowi culik aktivis? Emang era Jokowi ngebantai orang (seperti tragedi Tanjung Priok atau pembersihan PKI)?\nGitu aja jawab dulu \xf0\x9f\x98\x8a';0;0;0;0;0;0;0;0;0;0;0;0;guna era memang guna jokowi punya tim mawar memang era jokowi culik aktivis memang era jokowi bantai orangutan seperti tragedi tanjung priok atau bersih partai komunis indonesia begitu saja jawab dulu
Dear Malaysian...bitch you think you've won this fucking seagames but not at all the things that you've got is shame #ShameOnYouMalaysia;1;1;0;1;0;0;0;0;1;0;1;0;jalang malaysia sayang anda pikir anda telah menang apa ini main laut tetapi tidak pada semua pikir bahwa anda punya adalah rasa malu malu pada anda malaysia
mau konsisten marah ga bisa akutu. dikasih video burung onta kepleset udah bahagia lg idupku';0;0;0;0;0;0;0;0;0;0;0;0;mau konsisten marah tidak can aku itu kasih video burung unta kepleset sudah bahagia lagi hidup
"SoignÃÂ¨ adalah restoran yang memegang konsep 'diversity',; ; Ã¢?? yaitu dengan menggabungkan budaya Korea dengan makanan-makanan internasional lainnya seperti Paris, Italia, dan Amerika.; ; *picture below";0;0;0;0;0;0;0;0;0;0;0;0;adalah soign restoran anda  pegang concept ragam yaitu dengan gabung budaya korea dengan makan makan internasional lie seperti paris italia dan amerika gambar di bawah ini
Wrong! We Filipinos accept defeat but in a clean way! Can your conscience accept victory by cheating? #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;shalat kita filipina terima kalah tetapi dalam cara  bersih dapat nurani anda terima menang dengan curang malu pada anda malaysia
USER hati hati dalemnya ada rakitan bom /?';0;0;0;0;0;0;0;0;0;0;0;0;guna hati hati dalam ada rakit bom
RT USER iya jg dukung yg dukung penista agama ahok seperti partai golkar nasdem hanura ppp pkb pdip;1;1;0;1;0;0;0;0;1;0;1;0;rt guna iya also dukung  dukung nista agama ahok seperti partai golkar nasional demokrat hanura partai satu bangun partai bangkit bangsa partai demokrasi indonesia juang
USER iya disitu cina gak langsung kasi ke plestina tapi melalui negara2 arab lain, jadi gak dibebankan ke palestina semua dan palestina gak terlalu dicekok sama utang, aku ga fokus di utang atau ngga, tapi jgn sampe kita liat cina selalu negati;0;0;0;0;0;0;0;0;0;0;0;0;guna iya di situ cina tidak langsung kasih ke palestina tapi through negara negara arab lie jadi tidak beban ke palestina semua dan palestina tidak terlalu cekok sama utang aku tidak fokus di utang atau tidak tapi jangan sampai kitd lihat cina selalu negatif
SBY y u talk so much bullshit?;1;1;1;0;0;0;0;0;1;1;0;0;susilo bambang yudhoyono iya kamu bicara begitu banyak omong kosong
It didnt show on my trending (as i believe trending topic is based on your location) but seeing indonesians on my timeline tweeted about it, i should have a look. I voted for Jokowi but seeing this #PrabowoGila popping around is extremely disrespectful.;0;1;0;0;0;0;0;0;0;0;0;0;itu tidak tunjuk pada trend saya karena saya percaya trend topic dasar pada lokasi anda tapi lihat orang indonesia pada saya lini masa tweet tentang hal itu saya harus lihat saya bagai untuk jokowi tapi lihat ini prabowo gila muncul sekitar adalah sangat tidak sopan
USER USER Pantas indonesia mundur dalam segala bentuk;1;0;1;0;0;0;0;0;1;1;0;0;guna guna pantas indonesia mundur heart segala bentuk
LOVE CLUB, HATE MANAGEMENT. JEMBUT NGASUTTTT!!;0;1;0;0;0;0;0;0;0;0;0;0;cinta klub benci manajemen jembut hasut
"You are so pathetic Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ
#WisWayahePrabowoPresiden
#2019GantiPresiden
#2019PrabowoSandiMenang https://twitter.com/mas__piyuuu/status/1115917065188139010ÃÂ Ã¢ÂÂ¦";1;0;1;0;0;0;0;0;1;1;0;0;anda begitu sedih wi wayahe prabowo presiden ganti presiden prabowo sandi menang
RT USER: #Nomor2Koruptor negeri para korup diasuh cino babi URL;1;1;0;1;0;1;0;0;0;0;1;0;rt guna nomor doa koruptor negeri para korupsi asuh cina babi url
I see human but no humanity, goblok bet emosi Ã°ÂÂ¤Â¬;0;1;0;0;0;0;0;0;0;0;0;0;saya lihat manusia tapi tidak ada manusia goblok banget emosi
USER Bom aja di peluk..masa kamu kagak \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d';0;0;0;0;0;0;0;0;0;0;0;0;guna bom saja di peluk masa kamu tidak
Lest the like of FPI & HTI leaders might get more influence...;0;0;0;0;0;0;0;0;0;0;0;0;jangan sampai seperti dari bela depan islam hizbut tahrir indonesia pimpin mungkin dapat pengaruh  lebih
USER USER Babi la terkejut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad';0;1;0;0;0;0;0;0;0;0;0;0;guna guna babi  kejut
USER Mungkin mrk slh tulis atau slh sebut aja Bu ... \nMkst nya mungkin CEBONG MUDA KAMPUNGAN , \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81';1;1;1;0;0;0;0;0;1;1;0;0;guna mungkin mereka shalat tulis atau shalat sebut saja bu maksud  mungkin kecebong muda kampung
USER Kan cuma lemparin mercon bukan bom -_-';0;0;0;0;0;0;0;0;0;0;0;0;guna  hanya lempar mercon bukan bom
AHH A CLIFFHANGER??? Im emotionally invested, so I cant wait until the next chapters! I hope college is fun for ya bud!;0;0;0;0;0;0;0;0;0;0;0;0; gantung tebing saya emosional investasi jadi saya tidak bisa tunggu sampai bab ikut saya harap guru tinggi adalah senang bagi  bud
Gua penasaran sumpah Ã°ÂÂÂ this year will not be spectacular if DP lost they new year couple Ã°ÂÂÂ. Bejat aku emang Ã°ÂÂÂ.;0;1;0;0;0;0;0;0;0;0;0;0;aku penasaran sumpah tahun ini tidak akan spektakuler jika uang muka hilang mereka beberapa tahun baru bejat aku memang
"PAN-PKS-P3-PBB or FPI-HTI-JI & The Another Indonesian-Militan ""Islamic-Brotherhood Activies"" are making 'A Global~Moeslem $olidarity` to around the world including to papua-region as a their supermacy!";0;0;0;0;0;0;0;0;0;0;0;0;kapan partai adil sejahtera partai satu bangun pbb orangutan depan bela islam hizbut tahrir indonesia ji saudara aktivis militan islam indonesia lie  buat olidarity jemaah global untuk seluruh dunia masuk ke wilayah papua bagai supermacy mereka
USER najis mesum mulu';0;1;0;0;0;0;0;0;0;0;0;0;guna najis mesum mulu
edan gini mainnya USER \npengaruh lord atep dimainkan ? melendot gini \xf0\x9f\x99\x84';0;1;0;0;0;0;0;0;0;0;0;0;gila begini main guna pengaruh tuan atep main lendot begini
USER Maklum namanya uga Bani pinggiran koreng';1;1;0;1;0;0;0;0;1;0;1;0;guna maklum nama also ban pinggir koreng
Jalan-Jalan ke Kota Sumedang..,\nAda Kambing Makan Rumput..,\nAnak-anak pada Senang ..,\nMelihat banci Bergoyang Dangdut..';0;0;0;0;0;0;0;0;0;0;0;0;jalan jalan ke kota sumedang ada kambing makan rumput anak anak pada senang lihat hal banci goyang dangdut
FPI, IM, AT, HTI, DDI, ISIS where to thy, an excellent,?? Prove in Palestine Now!!;0;0;0;0;0;0;0;0;0;0;0;0;bela depan islam saya di hizbut tahrir indonesia ddi isi mana untuk anda sangat baik bukti di palestina sekarang
"Salah satu yang aku duga tetap akan dipakai menjegal Jokowi: ""Jokowi membela Ahok si penista agama.""";1;0;1;0;0;0;0;0;1;1;0;0;shalat satu  aku duga difference akan pakai jegal jokowi jokowi bela ahok  nista agama
USER Lo kalo mau jadi jablay pro, belajar dulu nop. Jangan langsung pap tete pap tete dong';1;1;1;0;0;0;0;0;1;1;0;0;guna kamu kalau mau jadi jablay pro ajar dulu tidak jangan langsung pap tetek pap tetek 
RT USER: USER Samlekom\nLu ga tidur?\nLgi dngerin lgu\nAbis mandi gua\nDari acara temen\nTidur lu ken\nNtar sakit Wkwkkwkwkwkwkq\nK\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt guna guna assalamualaikum kamu tidak tidur lagi dengar lagu habis mandi aku dari acara teman tidur wanita ken nanti sakit  k
Actually bangsat is an animal. But people usually use it in a bad manner so sometimes people mistranslated it to fuck;0;1;0;0;0;0;0;0;0;0;0;0;benar bangsat adalah hewan tetapi orang orang biasa guna dengan cara  buruk sehingga kadang kadang orang salah terjemah ke cinta
Bagaimana perasaan walubi kalo umat budha di indonesia yg di usir dan di bantai???;1;0;0;1;1;0;0;0;0;0;1;0;bagaimana asa walubi kalau umat buddha di indonesia  di usir dan di bantai
Bangsat twitter is the only place gue gaakan liat architecture shits but now that I followed anak anak iej semua berubahÂ shit.damn.fuck. Should've thought bout that,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat twitter adalah satu satu tempat aku tidak akan lihat arsitektur ngeri tapi sekarang bahwa saya ikut anak anak iej semua ubah kotor sial apa harus sudah pikir tarung 
USER USER USER USER Nope. Banci lebih berani lawan norma2 sosayeti dan jadi diri sendiri. So, the lowest human being ya si manusia kacrut itu.';1;1;1;0;0;0;0;1;0;1;0;0;guna guna guna guna tidak banci lebih berani lawan norma norma masyarakat dan jadi diri sendiri sehingga manusia murah jadi   manusia kacrut itu
RT USER USER USER USER USER Iya. Lah kampret kalau engga ada agama indo sudah hancur termasuk lu hancur;1;0;1;0;0;0;0;0;1;1;0;0;rt guna guna guna guna guna iya  kampret kalau tidak ada agama indonesia sudah hancur masuk kamu hancur
All Cops Are Bastard. #MahasiswaBergerak #MosiTidakPercaya #TolakRevisiUUKPK #jokowiMUNDUR #jokowiturun #ACAB #HidupMahasiswa #HIDUPRAKYATINDONESIA pic.twitter.com/JRDXtg5fGK;1;1;0;1;0;0;0;0;1;0;1;0;semua polisi  bajing mahasiswa gerak mosi tidak percaya tolak revisi undang undang komisi berantas korupsi jokowi mundur jokowi turun acab hidup mahasiswa hidup rakyat indonesia
"Emg susah yah kalau Club sama Supporternya Gak Pnya Mental, pasti dikit* lapor polisi. #Pecun&amp;g'";0;1;0;0;0;0;0;0;0;0;0;0;memang susah  kalau klub sama dukung tidak punya jiwa pasti sedikit lapor polisi pecun tidak
Allah hu Barbar perintahkan penggal kafir, dibenarkan Bang Fahri? Allah hu Barbar ngajarkan cocok2 penis, ini benar?;1;1;0;1;1;0;0;1;0;0;1;0;allah  barbar perintah penggal kafir benar bang fahri allah  barbar ajar cocok cocok penis nyanyi benar
ada bumil ga? Jadi pengen ngentotin memek bumil yang binal frontal dan suka ngelonte pas suaminya gaada';0;1;0;0;0;0;0;0;0;0;0;0;ada ibu hamil tidak jadi ingin ngentot memek ibu hamil  binal frontal dan suka ngelonte pa suami tidak ada
 USER brandsac? is that suppose to be berengsek? means sth like krng ajar or impolite hehe :) why ur mum ask abt it?;0;1;0;0;0;0;0;0;0;0;0;0;ac guna merek  harus brengsek sarana sth seperti kurang ajar orangutan sopan  kenapa kamu ibu tanya tentang hal itu
Ngedance cewe gak bisa luwes, cowo gabisa nguci. Tai.';0;1;0;0;0;0;0;0;0;0;0;0;tari wanita tidak can luwes pria tidak can kunci tai
sinting udah digedein volumenya udah di dengerin taunya pas diputer bukan day6, marah:(';0;1;0;0;0;0;0;0;0;0;0;0;sinting sudah besar volume sudah di dengar tau pa putar bukan hari marah
"""nice"" like you still have representation in their tv shows? girll indonesia is nice of you rich and for vacation. boomers and maniacs who rule this country are all sucks lmao";1;1;0;1;0;0;0;0;1;0;1;0;bagus seperti anda masih milik wakil di televisi tunjuk mereka gadis indonesia bagus dari anda kaya dan untuk libur boomer dan maniak  perintah negara ini semua sebal tertawa pantat off
This is why you cant always respect people with religious titles. Ada gelaran haji tapi perangai kejam dan tak berhati perut. The epitome of bangsat-ness. Just what the fuck did the stray dogs do that you have to poison them?  https://twitter.com/PartTimeKL/status/1081560850320678912ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;0;1;0;0;0;0;0;0;0;0;0;0;ini kenapa anda tidak bisa selalu hormat orang dengan gelar agama ada gelar haji tapi perangai kejam dan tidak hati perut lambang bangsat ness hanya apa apa itu anjing simpang laku itu anda harus racun mereka
"Let  USER proved to you all that  USER tried to deny the fact  USER hired Mr.Allyn in 2004 as his political consultant( https://www.google.com/amp/s/www.asiaone.com/asia/tactical-brains-behind-prabowo-campaign%3fampÃÂ Ã¢ÂÂ¦).Then  USER acted as ""big liar"" as Stanley Greenberg denied that ""No,I have never worked for  USER.Please reply  USER! pic.twitter.com/ByokKzV5Gn";0;0;0;0;0;0;0;0;0;0;0;0;biar guna bukti anda semua bahwa guna coba untuk sangkal fakta guna sewa mr allyn pada tahun bagai konsultan politik  maka guna tindak bagai gede bohong bagai stanley greenberg ban bahwa tidak ada saya tidak pernah kerja untuk guna balas guna
#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!;1;0;0;1;1;0;0;0;0;0;1;0;iklan ahok jahat hati hati mereka mulai frustrasi dan main cara cara kasar karena hasil temu dari different kumpul  nista agama kalah
"USER \xc2\xa6\xc2\xa6 Orang asing.\n\nOke itu dua kata :')""";0;0;0;0;0;0;0;0;0;0;0;0;guna orangutan asing oke itu doa kata
USER Kelemahan ini berpunca pucuk pimpinan parti yang lemah selepas Presiden Umno Najib Razak letak jawatan. Hishammuddin dan Zahid tak menepati kriteria memimpin parti setakat ini - Ismail Kassim\n\xe2\x80\x94\nEhehehe betullah kata KJ. Korang ni m;0;0;0;0;0;0;0;0;0;0;0;0;guna lemah nyanyi asal pucuk pimpin partai  lemah lepas presiden umno najib razak letak jawat hishammuddin dan zahid tidak tepat kriteria pimpin partai sepakat nyanyi ismail kassim  betul kata kj korang nih sama
USER TAU AH NGOMONG AJA SAMA ONTA!';1;1;1;0;0;0;0;0;1;1;0;0;guna tau  bicara saja sama unta
Bangsat, keparat!, bajiangan, shit! Damn! F word!, stupid bastard! Crazy looser!  gay lover!  Pedopil lover! small brain junkie!;0;1;0;0;0;0;0;0;0;0;0;0;bangsat keparat bajing sial sial f kata bodoh bajing gila longgar gay kasih pedopil kasih candu otak kecil
"USER USER USER USER \xf0\x9f\x8e\xb6 la la la...hm hmm \xf0\x9f\x8e\xa7 ""Semua diam ,semua bisu""\n""Kita coba tanya sama rumput yg bergoyang"" \n\xe2\x99\xab\xe2\x99\xab\xe2\x99\xab\xe2\x99\xaa\xe2\x99\xaa\xe2\x99\xaa'";0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna      semua diam semua bisu kitd coba tanya sama rumput  goyang
USER Biar Rezim ini lakukan Pencitraan terus setelah #2019GantiPresiden nanti langsung di Proses saja masalah hukumnya karena Ada indikasi kerugian negara';1;0;1;0;0;0;0;0;1;1;0;0;guna biar rezim nyanyi laku citra terus hasil kena pajak ganti presiden nanti langsung di prose saja masalah hukum karena ada indikasi rugi negara
USER sebelum brngkat krja ngentot dulu sama pacar URL;0;1;0;0;0;0;0;0;0;0;0;0;guna belum berangkat kerja ngentot dulu sama pacar url
USER Astaghfirullah Jahatnya Rezim';0;0;0;0;0;0;0;0;0;0;0;0;guna astagfirullah jahat rezim
Tau nggak reaksi Pakdhe USER denger mulut Alfian Tanjung yg rusak dan menebar finah ini? Eh cuma senyum2 aja. Dasar Jkw diktator.;1;0;1;0;0;0;0;0;1;1;0;0;tau tidak reaksi pakde guna dengar mulut alfian tanjung  rusak dan tebar fitnah nyanyi  hanya senyum senyum saja dasar dasar jokowi diktator
USER USER USER USER Seng gak seneng Islam Nusantara PKI.';1;0;0;1;1;0;0;0;0;0;1;0;guna guna guna guna seng tidak senang islam nusantara partai komunis indonesia
Lbh baik spt jgn menunggu 2019 lengserkan sesegera mgkn !! Betul perkataan pak USER bs hancur negeri ini klo USER presidentnya;1;0;1;0;0;0;0;0;1;0;0;1;lebih baik seperti jangan tunggu lengser segera mungkin benar kata pak guna can hancur negeri nyanyi kalau guna presiden
Menangkal paham radikal yang banyak beredar di masyarakat membutuhkan dukungan sejumlah elemen, tak terkecuali para penyuluh agama. Penyuluh agama diharapkan juga ikut berperan dalam menghalau berkembangnya paham radikal.;0;0;0;0;0;0;0;0;0;0;0;0;tangkal paham radikal  banyak distribute di masyarakat butuh dukung jumlah elemen tidak kecuali para suluh agama suluh agama harap also ikut peran heart halau kembang paham radikal
Masalah dunia dan masalah nafsu ya kang USER . Kata2 kok bersayap kayak burung hantu. URL;1;0;1;0;0;0;0;0;1;1;0;0;masalah dunia dan masalah nafsu  kakak guna kata kata  sayap kayak burung hantu url
USER USER Disetiap universitas kyknya sdh d titipin mata2 rezim buat ngawasin kegiatan mahasiswa,.aneh rezim skrg';0;0;0;0;0;0;0;0;0;0;0;0;guna guna tiap universitas seperti sudah di titip mata mata rezim buat awas activity mahasiswa aneh rezim sekarang
apalagi temen gue yg onoh, yang gw chat panjang balesnya ok doang. susu kntl manis lu.';1;1;1;0;0;0;0;0;1;1;0;0;apalagi teman aku  sana  aku chat panjang balas oke saja susu kontol manis kamu
"USER :') u tau dia duduk bareng sama keluarganya aja vibe nya holkay bgt najis""";1;1;1;0;0;0;0;0;1;1;0;0;guna kamu tau dia duduk bareng sama keluarga saja getar  orangutan kaya banget najis
Absolutely barbaric and disgusting. #shameonyoumalaysia  https://twitter.com/permadiaktivis/status/1197460521009606656ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;benar benar biadab dan jijik malu pada malaysia anda
"2. Gus Ipul dan Mbak Puti menciptakan program PKH Super untuk melengkapi Program Keluarga Harapan (PKH) yang dikembangkan Presiden Jokowi. ; #GusIpulPutiMenang";0;0;0;0;0;0;0;0;0;0;0;0; gu ipul dan mbak puti create program program keluarga harap program harap program lengkap keluarga  super untuk review keluarga harap  kembang presiden jokowi gu ipul puti menang
