Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
terlalu fanatik itu sama kayak jatuh cinta loh, bikin buta, tuli, dan bisu.';0;0;0;0;0;0;0;0;0;0;0;0;terlalu fanatik itu sama kayak jatuh cinta  buat buta tuli dan bisu
"Mbah Soleh :"" 2018, IMF Pertahankan Perkiraan Pertumbuhan Ekonomi Global 3,9%: Washington: Dana Moneter Internasional atau InternationalÃ¢?Â¦";0;0;0;0;0;0;0;0;0;0;0;0;mbah saleh dana moneter internasional pertahankan perkiraan pertumbuhan ekonomi global  washington dana moneter internasional atau internasional
Women who hold themselves accountable within y'all situation and are forthcoming and actually apply it to their attempt to grow Ã°ÂÂ¤Â¤Ã°ÂÂ¤Â¤Ã°ÂÂ¤Â¤Ã°ÂÂ¤Â¤;0;0;0;0;0;0;0;0;0;0;0;0;wanita  menahan diri bertanggung jawab dalam iya semua situasi dan  akan datang dan benar benar menerapkannya ke usaha mereka untuk tumbuh
USER Etapi ulet nya bikin gatal2 gak mak?\nMak kok suka miara yg aneh2. Tuyul juga mak piara/?';0;0;0;0;0;0;0;0;0;0;0;0;pengguna tetapi ulet  buat gatal gatal tidak ibu ibu  suka memelihara  aneh aneh tuyul also ibu piara
I knew u r quite hurt that THA got 3 out of 5 GOLD from badminton today. #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;saya tahu kamu r cukup sakit bahwa thailand mendapat dari bintang emas dari bulutangkis hari ini malu pada anda malaysia
Nada ketus president .... hehehe keliatan diktatornya jokowi...... URL;1;0;1;0;0;0;0;0;1;1;0;0;nada ketus presiden  kelihatan diktatornya jokowi url
RT USER: Kata USER bantuan ke Rohingya adalah Pencitraan trus emank bisa penderitaan warga Rohingya dibantu pake Demo??;1;0;1;0;0;0;0;0;1;1;0;0;rt pengguna kata pengguna bantuan ke rohingya adalah pencitraan terus memang can penderitaan warga rohingya dibantu pakai demo
Sudah tak bisa dipungkiri lagi rezim jokowi adalah rezim anti islam.;1;0;1;0;1;0;0;0;0;1;0;0;sudah tidak can dipungkiri lagi rezim jokowi adalah rezim anti islam
USER udik bener kasian. mau ditidurin?';1;1;1;0;0;0;0;1;0;1;0;0;pengguna udik benar kasihan mau ditiduri
You may come and grow from Kampung but don't be Kampungan.;0;1;0;0;0;0;0;0;0;0;0;0;anda mungkin datang dan tumbuh dari kampung tapi tidak t be kampung
Banci lu ga berani bales lagi dasar penakut USER bruakakakak :D';1;1;1;0;0;0;0;1;0;1;0;0;banci kamu tidak berani balas lagi dasar dasar penakut pengguna  di
"The Indonesian police have become Savage killers against the people who protested May 22 2019  USER  USER dpr_ri 

#indonesiaelection #indonesiafraudelection
#indonesiamassivefraudelection  x@ Jakarta,Ã¢ÂÂ¦  https://www.instagram.com/p/Bx1yyOlhr1Y/?igshid=zcm6buviy386ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;polisi indonesia telah menjadi pembunuh kejam terhadap orang orang  memprotes mau pengguna pengguna dewan perwakilan rakyat republik indonesia indonesia pemilu indonesia kecurangan pemilu indonesia kecurangan besar besaran pemilu x jakarta
merantaulah kau akan dapatkan pengganti dari kerabat dan kawan imam syafii;0;0;0;0;0;0;0;0;0;0;0;0;merantaulah kamu akan dapatkan pengganti dari kerabat dan kawan imam syafii
USER heleh \n\nmodar sana hush';0;1;0;0;0;0;0;0;0;0;0;0;pengguna  modar sana hush
"USER USER Benar sekali pak ustadz,Di daerah saya mayoritas petani karet &amp; Alhamdulillah masyarakat di daerah saya hidup makmur sebelum Jkw jd presiden,Sejak Jkw jd presiden sampai hari ini harga karet sangat anjlok,Petani banyak meng";0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna benar sekali pak ustaz di daerah saya mayoritas petani karet alhamdulillah masyarakat di daerah saya hidup makmur sebelum jokowi jadi presiden sejak jokowi jadi presiden sampai hari penyanyi harga karet sangat anjlok petani banyak meng
USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82lu Banci\nku cwek lu cemen nyerang cwek dan sembunyikan wajah mu.';1;1;1;0;0;0;0;1;0;1;0;0;pengguna kamu banci aku wanita kamu takut menyerang wanita dan sembunyikan mu wajah
"Jika kalian semua kesepian, kamu akan belajar betapa hangat nya memiliki teman-teman."" -Fairy Tai'";0;0;0;0;0;0;0;0;0;0;0;0;jika kalian semua kesepian kamu akan belajar betapa hangat  memiliki teman teman peri tai
 USER Indonesia have something, Malaysia have nothing. Retweet if you agree #MalaysiaMiskinBudaya #TorTorPunyaIndonesia;1;0;0;1;0;0;0;0;1;0;1;0;pengguna indonesia memiliki sesuatu malaysia tidak ada tweet jika anda setuju malaysia miskin budaya tortor punya indonesia
\xe3\x85\xa1 Junki, bocah laki-laki itu menekan dagu mungilnya dengan ujung tumpul pensil warna berwarna biru muda. Sepasang mata sipit mengerjap, dahi berkerut menandakan pria kecil tengah berpikir. \n\n\xe2\x80\x9cItu Eomma, untuk berenang!\xe2\x80\x9d;0;0;0;0;0;0;0;0;0;0;0;0;junki bocah pria pria itu menekan dagu mungilnya dengan ujung tumpul pensil warna berwarna biru muda sepasang mata sipit menyergap dahi berkerut menandakan pria kecil tengah berpikir itu ibu untuk review berenang
"Felt so happy right now 
Thanks love Ã¢ÂÂ¤Ã¯Â¸Â";0;0;0;0;0;0;0;0;0;0;0;0;merasa sangat bahagia sekarang terima kasih cinta
"Hey, not only Indonesia who hates your country hahahaah
#ShameOnYouMalaysia  pic.twitter.com/UBbxeUZgRL";0;0;0;0;0;0;0;0;0;0;0;0;ia tidak hanya indonesia  membenci  malu negara anda pada anda malaysia
USER USER USER Penjilat pantat aseng.';1;1;1;0;0;0;0;0;1;1;0;0;pengguna pengguna pengguna penjilat asing pantat
Dibedakan mana Budaya/ajaran Islam (ajaran Islam sesuai Al Qur'an dan Hadis yg Sahih). Ini hanya buat umat Islam. Beda dgn Budaya Arab (adat istiadat org Arab bisa orang islam / kristen) misalnya pakai Kerudung, baju gamis, makan Unta, piara jambang d;0;0;0;0;0;0;0;0;0;0;0;0;dibedakan mana budaya ajaran islam ajaran islam sesuai al qur an dan hadis sahih  penyanyi cuma buat umat islam beda dengan budaya arab adat istiadat orangutan can arab orangutan islam kristen such as inviting participation pakai kerudung baju gamis makan unta piara jambang di
USER USER USER USER Anak PKI belum tentu juga PKI';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna anak partai komunis indonesia belum tentu also partai komunis indonesia
hati-hati penjajh cina pakai cara belanda adu domba pribumi, sebelum terlambat usir para china bangsat dari NKRI;1;1;0;1;0;1;0;0;0;0;0;1;hati hati penjajah cina pakai cara belanda adu domba pribumi sebelum terlambat usir para cina bangsat dari negara kesatuan republik indonesia
Jokowi, terpilih dan dilantik sebagai Presiden RI pada Oktober 2014.;0;0;0;0;0;0;0;0;0;0;0;0;jokowi terpilih dan dilantik sebagai presiden republik indonesia pada oktober 
Lengserkan jokowi krn dia bukan saja telah banyak melanggar ketentuan perundang-undangan,tapi juga tak becus kelola negara;1;0;1;0;0;0;0;0;1;0;0;1;lengserkan jokowi karena dia bukan saja telah banyak melanggar ketentuan perundang undangan tapi also tidak becus kelola gatra
#nrp bacot bgt lo pada';1;1;1;0;0;0;0;0;1;1;0;0;nrp bacot banget kamu pada
RT USER USER USER USER USER Anies sukanya manis-manis di bibir, sandi sukanya main sadiwara;1;0;1;0;0;0;0;0;1;1;0;0;rt pengguna pengguna pengguna pengguna anies pengguna sukanya manis manis di bibir sandi sukanya sandiwara utama
RT USER Ternyata Budha pun teroris;1;0;0;1;1;0;0;0;0;0;1;0;rt pengguna ternyata buddha  teroris
meski banyak tudingan dugaan korupsi tapi SBY tdk pernah dorong kejaksaan usut. Apalagi himbau KPK usut dugaan korupsi Jkwi disolo raya;1;0;1;0;0;0;0;0;1;1;0;0;meski banyak tudingan dugaan korupsi tapi susilo bambang yudhoyono tidak pernah dorong kejaksaan usut apalagi himbau komisi pemberantasan korupsi usut dugaan korupsi jokowi di solo raya
Evi Layanto siswi Kelas 1B, SMP Katolik Santo Petrus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP Katolik Santo Petrus, 1984.';0;0;0;0;0;0;0;0;0;0;0;0;evi layanto siswi kelas b sampai katolik santo petrus istrinya ronaldo pardede siswa kelas a sampai katolik santo petrus 
USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?';0;1;0;0;0;0;0;0;0;0;0;0;pengguna aku mau ngentot lubang pantatmu cantik km mampu tidak kontol urut gede ukuran tiga jari setengah gede panjang km sanggup cantik
USER USER Banci Kaleng...\nKaleng kosong nyaring suaranya';1;1;1;0;0;0;0;1;0;1;0;0;pengguna pengguna banci kaleng kaleng kosong nyaring suaranya
pinning this tweet because fuck prabowo, fuck sandi, fuck the entirety of PKS, fuck FPI, fuck HTI, fuck fadli zon, fuck gerindra and their mama  https://twitter.com/jawadphile/status/1116293087242768388ÃÂ Ã¢ÂÂ¦;1;1;0;1;0;0;0;0;1;0;1;0;menjepit twit ini karena bercinta prabowo bercinta sandi fuck seluruhnya dari partai keadilan sejahtera bercinta front pembela islam apaan hizbut tahrir indonesia apaan fadli zon bercinta gerindra dan mama mereka
bac pindah ke indonesia actually sucks;0;1;0;0;0;0;0;0;0;0;0;0;bac pindah ke indonesia sebenarnya menyebalkan
Tri bom \xf0\x9f\x98\x8;0;0;0;0;0;0;0;0;0;0;0;0;tri bom x 
kalau pak JKW diam dan merasa gak terusik bisa apa? bisa jadi peristiwa itu ada,salahnya si kunyuk\nArseto bawa nama pak JKW skrg kaya! dulu sblm jadi RI1 pelaporan 27M,setelah jadi RI1,setiap bln gak ada pengeluaran,gaji ditabung ,pasti kaya lah! URL;1;1;1;0;0;0;0;0;1;1;0;0;kalau pak jokowi diam dan merasa tidak terusik can apa bisa jadi peristiwa itu ada salahnya  kunyuk arseto bawa nama di pak jokowi sekarang kaya dulu sebelum jadi republik indonesia pelaporan doa puluh tujuh meteran penghasilan kena pajak jadi republik indonesia setiap bulan tidak ada pengeluaran ada gaji ditabung pasti kaya url 
bitch i probably have help way more people then you, gak mau nyombong, but jangan samain humanity sama fandom goblok;0;1;0;0;0;0;0;0;0;0;0;0;jalang saya mungkin memiliki bantuan cara lebih banyak orang maka anda tidak mau menyombongkan tapi jangan samakan kemanusiaan sama fandom goblok
Stadium singing Fuck You to and Bangsat pada referee bodoh. Selangor 0 - ATM 1,,,,;1;1;1;0;0;0;0;0;1;1;0;0;stadion bernyanyi bercinta anda ke dan bangsat pada wasit bodoh selangor atm 
USER USER iya, bener begitu. Beliau yg paling matang, paling siap..paling kuat tuk kalahin petahana. kl Jd presiden jg gak gampang didikte mafia2..get real! Lagian presiden RI gak usah punya king maker 2an tuk pengarah, pendikte? apaan, Ind;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna iya benar begitu dia  memucat matang pagar siap pagar kuat untuk review kalahkan pertahanan kalau jadi presiden juga tidak mudah didikte mafia mafia mendapatkan nyata lagian presiden republik indonesia tidak usah punya raja pembuat an untuk review pengarah pendikte apaan indonesia
#Info USER Apa aja sih Program Bantuan Pemerintah untuk Perguruan Tinggi Agama Hindu? Cek disini _;0;0;0;0;0;0;0;0;0;0;0;0;info pengguna apa program  saja bantuan pemerintah untuk review perguruan tinggi agama hindu cek here
Hukum si penghina Al - Quran seberat - beratnya penjarakan ahok penjarakan ahok;1;0;1;0;0;0;0;0;1;1;0;0;hukum  penghina al alquran seberat beratnya penjarakan ahok penjarakan ahok
USER USER Kalau saja beliau ini Projo pasti dapat gelar Kristen Nusantara\xf0\x9f\x98\x80';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna kalau saja dia penyanyi promo pasti dapat sedangkan gelar kristen nusantara
RT USER...kapan USER Kita lengserkan? DukungSidangIstimewaMPR;1;0;1;0;0;0;0;0;1;1;0;0;rt pengguna kapan pengguna kitd lengserkan dukung sidang istimewa majelis permusyawaratan rakyat
Here in Indonesia, Chinese people who are close to me also have a nationalism similar to them, they don't care whether China do things right or wrong, they still support it as their native land and somewhat intimidating me who supports democracy.;0;0;0;0;0;0;0;0;0;0;0;0;di sini di indonesia cina orang orang  dekat dengan saya juga memiliki nasionalisme  mirip dengan mereka mereka t tidak peduli apakah cina melakukan berpikir shalat orangutan  tepat mereka masih mendukungnya sebagai tanah air mereka dan agak mengintimidasi saya  mendukung demokrasi
USER USER USER USER USER Spirit matamu itu, bibir kalau tipis kyk silit emang bacot aja yg jadi jualan, kerja gak becus\nDKI dibikin amburadul\nKeparat!';1;1;1;0;0;0;1;0;0;1;0;0;pengguna pengguna pengguna semangat pengguna pengguna matamu itu bibir kalau tipis seperti silit memang bacot saja  jadi jualan kerja tidak becus daerah khusus ibukota dibuat amburadul keparat
AND I'M TOTALLY MAD AS FUCK AS WE HAVE TO LIVE AND COOPERATE WITH THESE KIND OF BANGSAT. AND IM SUPERBLY UPSET THEY LIVE W IGNORANCE! Cibai!,,,,;0;1;0;0;0;0;0;0;0;0;0;0;dan saya sama benar benar gila seperti bercinta seperti  kita harus hidup dan bekerja sama dengan semacam ini bangsat dan saya luar biasa marah mereka hidup aku ketidaktahuan cibai
USER memang keparat orang oraang seperti mereka ini';1;1;0;1;0;0;0;0;1;0;1;0;pengguna memang keparat orangutan orangutan seperti mereka penyanyi
bong, cebong kapan kalian bisa pinter..? hadehhh;1;1;0;1;0;0;0;0;1;0;1;0;kecebong kecebong kapan kalian can pintar 
Prabowo Subianto, a former army commander and General Suharto's son-in-law, is running for president and seeking a return to military's dominance of Indonesia. #IndonesiaElection #Pemilu2019 https://www.nytimes.com/2019/04/11/opinion/joko-widodo-indonesia-military.htmlÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;prabowo subianto mantan komandan tentara dan anak soeharto umum dalam hukum sedang berjalan untuk presiden dan mencari kembali ke dominasi militer indonesia indonesia pemilihan pemilu sales manager 
"USER USER USER USER Ibu sarap. Kok tega banget sih memperlakukan anak sendiri spt hewan? Kalo gue jd suaminya, gue ambil itu anak, gue laporin polisi &amp; gue ceraikan langsung. Cuih najis sama perempuan kayak gitu.'";1;1;1;0;0;0;0;1;0;1;0;0;pengguna pengguna pengguna pengguna mengajukan sarap  tega banget  memperlakukan anak sendiri seperti hewan kalau aku jadi suaminya aku ambil itu anak aku laporkan polisi aku ceraikan langsung  najis sama perempuan kayak begitu
This MAS pretended to be TH & bought da tickets reserved for da TH in da final football match. Feeling great asshole? #ShameOnYouMalaysia  https://twitter.com/MAB________/status/902071780575023105ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;mas ini berpura pura tahun membeli tiket dan dicadangkan untuk dan tahun di dan pertandingan sepak bola akhir merasa bajingan besar malu pada anda malaysia
Yeah Shaykh, hoe many genders you believe exist? And if someone identifies as a najis animal, how does prayer practice religion?;0;0;0;0;0;0;0;0;0;0;0;0; syaikh cangkul banyak jenis kelamin anda percaya eksis dan jika seseorang mengidentifikasi sebagai hewan najis bagaimana praktek doa agama
USER USER USER Jadi presiden kan berarti harus punya kemampuan, kecerdasan, kepandaian dan wawasan yang lebih dari orang biasa.;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna jadi presiden  berarti harus punya kemampuan kecerdasan kepandaian dan wawasan  lebih dari orangutan biasa
"USER Blm pernah denger statement dari ulama manapn ""Memuja2 Ara ,tapi statement anti keara an sering banget, bahkn tdk pernah ada statement anti kechina""an, ke yahudi""an...kepanikan ingin hdp ala liberal...'";0;0;0;0;0;0;0;0;0;0;0;0;pengguna belum pernah dengar pernyataan dari ulama manapun memuja muja ara tapi pernyataan anti keara sebuah sering banget bahkan tidak pernah ada pernyataan anti kechinaan ke yahudian kepanikan ingin hidup ala liberal
"Yes, we don't want to be cheated again.!!!

#TheGreatCampaignOfPrabowo
#2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;iya kita tidak t ingin ditipu lagi kampanye besar prabowo ganti presiden
where is your mind? do you think this hastag is funny? #PrabowoGila not at all. so PLS STOP to tweeting about that hastag. it's really hurt and painful. if you don't like it, just keep it in your heart. Dumb.;0;1;0;0;0;0;0;0;0;0;0;0;di mana pikiran anda  anda pikir tagar ini lucu prabowo gila tidak sama sekali sehingga tolong berhenti untuk tweeting tentang tagar bahwa itu benar benar menyakiti dan menyakitkan jika anda tidak t seperti itu hanya menyimpannya dalam hati anda bodoh
Asma dewi tercyduk. Alumni 212 sekaligus pendukung anies sandi dan juga loyalis prabowo;1;0;1;0;0;0;0;0;1;1;0;0;asma dewi terciduk alumni sekaligus pendukung anies sandi dan also loyalis prabowo
USER USER Hayo nyok bajingan \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;1;0;0;0;0;0;1;1;0;0;pengguna pengguna hayo ayo bajingan
USER Jaewon lagi maen sama hanbin, raesung dan antek antek si pembuat lagu';0;0;0;0;0;0;0;0;0;0;0;0;pengguna jaewon lagi utama sama hanbin raesung dan antek antek  pembuat lagu
Jokowi sudah menyerah saatnya gantikan Jokowi, lengserkan jokowi qishosjokowi URL;1;0;1;0;0;0;0;0;1;0;0;1;jokowi sudah menyerah saatnya gantikan jokowi lengserkan jokowi kisas jokowi url
army kontol thx for coming to my ted talk;0;1;0;0;0;0;0;0;0;0;0;0;tentara kontol terima kasih untuk datang ke pembicaraan ted saya
udik, itu gue kl abis minum soda langsung sakit tenggorokan \xf0\x9f\x98\x85. dikira sih kemarin karna paketan minumnya soda kan ya, meski lemon katanya. langsung kayak pilek dan sakit tenggorokan dr bangun tidur \xf0\x9f\x98\x81. minum es es esan jg gt terutama yg gulanya campuran, sensitif \xf0\x9f\x98\xa5';0;1;0;0;0;0;0;0;0;0;0;0;udik itu aku kalau habis air minum soda langsung sakit tenggorokan dikira  kemarin karena paketan minumnya soda   meski lemon katanya langsung kayak pilek dan sakit tenggorokan dari bangun tidur air minum es es kesan also begitu terutama  gulanya campuran sensitif
WHAT THE FUCK IS WRONG INSIDE YOUR BRAIN FAGGOOOTTTT  USER bangsat ndeketin Townsend doang gabantu body charge buseeetttt gagunaaaaa loo  pic.twitter.com/mjO7EX1Rr4,,,,;1;1;1;0;0;0;0;0;1;1;0;0;apa apaan shalat di dalam homo pengguna otak anda bangsat ndeketin townsend saja tidak bantu biaya tubuh buset tidak guna lo
USER mls aku dduk kl... xleh.. aku org kg... budaya kg... dduk kl xleh... budaya dia hebat sngt... naik seram aku...;0;0;0;0;0;0;0;0;0;0;0;0;pengguna malas aku duduk kalau xleh aku orangutan kg budaya kg duduk kalau xleh budaya dia hebat sangat naik seram aku
"bangsat! fuck with ur opinion, I just a victim;( wkkwkw,,,,";1;1;1;0;0;0;0;0;1;1;0;0;bangsat bercinta dengan kamu opini saya hanya  korban
USER USER apaan babi';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pengguna apaan babi
Junhoe kenapa si \xf0\x9f\x98\x82\xf0\x9f\x98\x82 gue kek... lahanjir ada yg lebih geblek dari gue.';0;1;0;0;0;0;0;0;0;0;0;0;junhoe kenapa  aku seperti  anjir ada  lebih geblek dari aku
misal bikin 3 besar gubernur paling berprestasi, itulah yg dipilih rakyat, dgn mekanisme itu siapapun gubernur yg jelas prestasiny nyata bukan hasil pencitraan bisa jd pres dan pasti bukan melulu org jawa.;0;0;0;0;0;0;0;0;0;0;0;0;misal buat gede gubernur pagar berprestasi itulah  dipilih rakyat dengan mekanisme itu siapapun gubernur  jelas prestasinya nyata bukan hasil temuan pencitraan can jadi pres dan pasti bukan melulu orangutan jawa
USER baca berulang ulang tetep ga ngerti gara gara libur trus jadi goblog lama lama';0;1;0;0;0;0;0;0;0;0;0;0;pengguna baca berulang ulang differences tidak mengerti gara gara libur terus jadi goblok lama lama
USER USER Yawdah sana gih kekebun binatang kekandang buaya :(';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna  sudah sana  ke kebun binatang ke kandang buaya
Alhamdulillah. Semoga Dr. Zakir Naik dilanjutkan usia oleh Allah s.w.t. dan dipermudahkan untuk berdakwah di negara ini. \n\nUmat Hindu tidak perlu takut. Kalau takut bermakna anda sudah mula meragui kepercayaan anda. Dengan kata lain anda telah dibayang;0;0;0;0;0;0;0;0;0;0;0;0;alhamdulillah semoga dari zakir naik dilanjutkan usia oleh allah si aku t dan dipermudahkan untuk review berdakwah di gatra penyanyi umat hindu tidak perlu takut kalau takut bermakna kamu sudah mula meragui kepercayaan kamu dengan kata lain kamu telah dibayang
USER USER Isi suratnya kaya lagi nitipin nisa ke ybs, nyebutin semua kebiasaannya, apa yg dia suka dan ga suka, minta supaya dijagain..\nEdan sakit banget \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pengguna isi suratnya kaya lagi menitipkan nisa ke  bersangkutan menyebutkan semua kebiasaannya apa  dia suka dan tidak suka meminta supaya dijaga gila sakit banget
Guru Privat di Koja TK SD SMP SMA UN Simak UI SBMPTN - Matematika Fisika Kimia Biologi Akuntansi Ekonomi...;0;0;0;0;0;0;0;0;0;0;0;0;guru swasta di koja tk sekolah dasar sampai sama ujian nasional simak  seleksi bersama masuk perguruan tinggi negeri matematika fisika kimia biologi akuntansi ekonomi
These post album raps bout to hit different;0;0;0;0;0;0;0;0;0;0;0;0;raps pasca album ini pertarungan untuk hit  berbeda
JADI YANG JOGET JOGET 4MINUTE DI HONGDAE TUH GIDLE???? edan maning';0;1;0;0;0;0;0;0;0;0;0;0;jadi  joget joget empat dalam menit di hongdae itu gidle gila lagi
There should be no minimum alcohol level for driving. Yang tak minum alcohol pun drive macam anjing hmm;0;1;0;0;0;0;0;0;0;0;0;0;seharusnya tidak ada tingkat alkohol minimum untuk mengemudi  tidak air minum alkohol  berkendara macam anjing 
BTS Ungguli Presiden Korea Selatan di Polling 100 Pembaca Majalah Time;0;0;0;0;0;0;0;0;0;0;0;0;bts mengungguli presiden korea selatan di polling pembaca waktu majalah
tidak dicintaimu adalah sesuatu yang baru, yang membuatku merasa asing diantara segala hati yang membuka pintunya padaku';0;0;0;0;0;0;0;0;0;0;0;0;tidak dicintaimu adalah sesuatu  baru  membuatku merasa asing diantara segala hati  membuka pintunya padaku
RT USER USER Visi misi anies-sandi jelas ambisional ingin jadi gubenue sayang mrk suka sara- hoax- finta;1;0;0;1;0;0;0;0;1;0;1;0;rt pengguna pengguna visi misi anies sandi jelas berambisi ingin jadi gubernur sayang mereka suka sara hoaks pinta
FPI and HTI use PKI tactics. Radicals are much worse than communists!;1;0;0;1;1;0;0;0;0;0;1;0;front pembela islam dan hizbut tahrir indonesia digunakan partai komunis taktik indonesia radikal jauh lebih buruk tahan komunis
Jokowi is a liar part of yellow team conspiracy. LOL!  pic.twitter.com/UrQpg4nz3D;1;0;1;0;0;0;0;0;1;1;0;0;jokowi adalah bagian pembohong kuning tim konspirasi 
USER USER USER USER USER Yaaelah chat aja loe urusin,, noh yg dah keliatan mesum anggotaDPR pd mingkem,, yg nyata selingkuh 7th kalian pura2 budek,,, #bong200 gk nyampe otaknya...';1;1;0;1;0;0;1;1;0;0;1;0;pengguna pengguna pengguna pengguna pengguna  chatting saja kamu uruskan itu  sudah kelihatan mesum anggota dewan perwakilan rakyat pada diam  nyata selingkuh tujuh tahun kalian pura pura budek kecebong iq doa ratus tidak sampai otaknya
USER Soal produk asing yg trlewat, tlg buka lg sjrah,Islam lbh dlu msk ke Cina ktimbang nusantara,bju koko(taqwa)itu asli dari Cina,bkn bdya kita,dan jubah yg kau pake bdaya impor dari arab,jd tlg lbh baik anda telanjang sj biar ucapan bs sesu;0;0;0;0;0;0;0;0;0;0;0;0;pengguna soal produk asing  terlewat tolong buka lagi sejarah islam lebih dulu masuk ke cina ketimbang nusantara baju koko takwa itu asli dari cina bukan budaya kitd dan jubah  kamu pakai budaya impor dari arab jadi tolong lebih baik kamu telanjang saja biar ucapan can sesi
USER USER USER USER Hijrahlah sblm terlambat.\nSaya yakin Semua akan menjadi cebong.';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pengguna pengguna pengguna hijrahlah sebelum terlambat saya yakin semua akan menjadi kecebong
USER USER Kalo jaman gue SMP di Negeri dulu hari kamis pake baju kotak2 (jadi kayak seragam sekolah kristen gitu) hari jumat-nya cuma diwajibin pake celana panjang doang, ga pake baju koko, itu dulu yah \xf0\x9f\x98\x85';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna kalau zaman aku sampai di negeri dulu hari kamis pakai baju kotak kotak jadi kayak seragam sekolah kristen begitu hari jumat  hanya diwajibkan pakai celana panjang saja tidak pakai baju koko itu dulu 
Cc USER mau 2 periode rakyat sndri d PHK trs import jutaan TKA china...mending lu prgi jauh2 dri NKRI krn negri ini ga butuh pengkhianat yg mengorbankan rakyatnya demi kepentingan dan golongannya sndri\n#2019PrabowoPresident08 URL;1;0;1;0;0;0;0;0;1;1;0;0;cc pengguna mau periode rakyat sendiri di pemutusan hubungan kerja terus impor jutaan tenaga kerja asing cina pembenahan kamu pergi jauh jauh dari negara kesatuan republik indonesia karena negeri ini tidak butuh penghianat  mengorbankan rakyatnya demi kepentingan dan golongannya sendiri prabowo presiden url
"Kebijakan pemerintah yang memikirkan umat Islam menjadi indikator kembali terpilihnya Presiden Jokowi sebagai salah satu muslim berperngaruh di dunia lantaran diterima di kalangan muslim dengan baik. ; #TokohMuslimBerpengaruh #TheMuslim500;";0;0;0;0;0;0;0;0;0;0;0;0;kebijakan pemerintah  memikirkan umat islam menjadi indikator kembali terpilihnya presiden jokowi sebagai shalat satu muslim berpengaruh di dunia lantaran diterima di kalangan muslim dengan baik tokoh muslim berpengaruh  muslim
USER Aku kira park woojin anaknya kalem kalem cool gitu taunya kaya eek';1;1;1;0;0;0;0;0;1;1;0;0;pengguna aku kira memarkir woojin anaknya kalem kalem keren begitu taunya kaya tai
\xe3\x83\xbc\xe2\x9c\xa7.\n\nTak boleh cacat, dan tak boleh melakukan kesalahan sedikitpun. Sang wanita harus bisa melakukannya demi tetap menjadi pelayan di sana. \n\n\xe3\x80\x80\xe3\x80\x80Bertahan hidup. Dua kata yang selalu terngiang di kepalanya, i;0;0;0;0;0;0;0;0;0;0;0;0;tidak boleh cacat dan tidak boleh melakukan kesalahan sedikitpun menyanyikan wanita harus bisa melakukannya demi tetap menjadi pelayan di sana bertahan hidup doa kata  selalu terngiang di kepalanya i
#DanaInvestorAsing Deputi Gubernur BI. Dody Budi Waluyo : kepercayaan investor untuk masuk ke portoflio domestik meningkat pasca kenaikan peringkat utang dari Moody's Investor Service #Invetasi #Investor #EkonomiRI;0;0;0;0;0;0;0;0;0;0;0;0;dana investor asing deputi gubernur bi dody budi waluyo kepercayaan investor untuk review masuk ke portofolio domestik meningkat pasca kenaikan peringkat utang dari layanan investor suasana hati invetasi investor ekonomi
Gubernur rasa Presiden;0;0;0;0;0;0;0;0;0;0;0;0;gubernur rasa presiden
USER USER Semua instansi internasional itu bagi cebong adalah kaum radikal. \xf0\x9f\x98\x80';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pengguna semua instansi internasional itu bagi kecebong adalah kaum radikal
